0.7005403686 0.7422808554 0.7796926965 0.8725295396  2.155065789  2.843964306  3.212426444  3.303184247  3.487542392   3.79329403  4.255656447  4.431576832  4.687221501   4.70733271  5.016754343
0.6999098177 0.7425198551 0.7806302514 0.8732707061  2.155327807  2.844207813  3.212375004  3.303006224  3.487749563  3.794462194  4.254616114  4.430636424  4.686332874  4.707510295  5.016576078
0.6993200035 0.7427833166 0.7815971413 0.8740315331  2.155722372  2.844373621  3.212370938  3.302822905  3.487918045  3.795548963  4.253669387  4.429700333  4.685416066  4.707657629  5.016404321
 0.698771917  0.743071321 0.7825921734 0.8748119694  2.156249444  2.844461761  3.212414318  3.302634201  3.488047914  3.796552681  4.252817265  4.428769115  4.684471051  4.707774928  5.016239071
0.6982665173 0.7433839353  0.783614131 0.8756119418  2.156908955  2.844472267  3.212505225  3.302440143  3.488139387  3.797471841  4.252060553  4.427843261  4.683497775    4.7078624  5.016080304
0.6978047311  0.743721212 0.7846617748 0.8764313546  2.157700811  2.844405176  3.212643744  3.302240886  3.488192823  3.798305092  4.251399847  4.426923201  4.682496163  4.707920235  5.015927967
0.6973874533 0.7440831891 0.7857338439 0.8772700887   2.15862489   2.84426053  3.212829968  3.302036708  3.488208718  3.799051252  4.250835532  4.426009303  4.681466117  4.707948613  5.015781979
0.6970155467   0.74446989 0.7868290571 0.8781280003  2.159681047  2.844038376  3.213063998  3.301828007  3.488187704  3.799709308  4.250367775  4.425101871  4.680407518  4.707947692  5.015642233
0.6966898423 0.7448813233 0.7879461142 0.8790049205  2.160869106  2.843738764  3.213345937  3.301615306  3.488130548   3.80027843   4.24999652  4.424201146  4.679320229  4.707917618  5.015508594
0.6964111393 0.7453174829 0.7890836981 0.8799006541   2.16218887   2.84336175  3.213675896  3.301399251  3.488038145  3.800757971  4.249721485  4.423307305  4.678204095  4.707858515    5.0153809
0.6961802053 0.7457783476 0.7902404757 0.8808149786   2.16364011  2.842907394  3.214053987  3.301180611  3.487911517  3.801147474  4.249542162  4.422420463  4.677058944  4.707770489  5.015258964
0.6959977758 0.7462638812 0.7914151004 0.8817476436  2.165222575  2.842375763  3.214480326   3.30096028   3.48775181  3.801446674  4.249457812  4.421540674  4.675884589  4.707653625  5.015142572
0.6958645552 0.7467740327 0.7926062141 0.8826983694  2.166935986  2.841766931  3.214955029  3.300739273  3.487560286  3.801655502  4.249467467   4.42066793  4.674680828   4.70750799  5.015031482
