   -0.5075927649    -0.5036257615    -0.4621560932    -0.4404863286    -0.4402089217    -0.4267346555    -0.4243241965    -0.4241616543    -0.4186174741    -0.4166270296    -0.3801215941    -0.3684466787    -0.3650677476    -0.3414598039    -0.3132006802    -0.1866473837   -0.08054544319   -0.05612294281       0.42511933     0.4686134884      0.621781846     0.6860011374      1.144072334      1.192260767      1.337980421      1.383035502      1.399734793      1.435946453      1.653991652      1.655865078      1.673052798      1.738852935      1.945232465      1.984327816      2.078270573      2.121941473      2.177495604      2.211998561      2.249847589      2.347026358      2.376971337      2.385531942      2.467907526        2.4789481      2.489165247      2.490862068      2.547799779      2.579850468      2.584431745      2.588624147      2.597580627      2.609368849      2.618850536      2.620519784      2.699900296      2.778626783      2.846415744      2.856581341      3.022197547      3.043564313
   -0.5071608061    -0.5040499658    -0.4618387411    -0.4404488838    -0.4403303168     -0.426480891    -0.4243832573    -0.4242246643    -0.4189186108     -0.416285307    -0.3806053891    -0.3687616238    -0.3651375594    -0.3411389328    -0.3134653106    -0.1862131121   -0.07973268767    -0.0570164159     0.4233434249     0.4704894193     0.6233419171     0.6845230247      1.144009238      1.192471506      1.337480177      1.383263696      1.398749505      1.437112612      1.653309893      1.654583708      1.674461028      1.739130657      1.946206661      1.983371117      2.077536553      2.123120245      2.178075031      2.210381714      2.249748269      2.347476146      2.376606607      2.385202542      2.469189402      2.478474352      2.489146938      2.492512556      2.546835383      2.579686057      2.583671428      2.588541352      2.597788046      2.609468293      2.619456072      2.619617899      2.701472171      2.777266412      2.847458136      2.855866417      3.023209337      3.042537536
   -0.5067279806    -0.5044735525    -0.4615201339     -0.440689171    -0.4401739705    -0.4262275285    -0.4246052703    -0.4241241236    -0.4192202196    -0.4159438811    -0.3810898984    -0.3690738355     -0.365208065     -0.340818983    -0.3137317699    -0.1857822423   -0.07891680363   -0.05790684623     0.4215715286     0.4723662029     0.6249022489     0.6830472461      1.143953046       1.19268988      1.336974677      1.383487258      1.397768633      1.438283548      1.652623199      1.653305256       1.67587128      1.739402424        1.9471846      1.982418072      2.076799977      2.124297188       2.17865023      2.208764069      2.249650862      2.347930819      2.376242462      2.384872795      2.470470687      2.477994422       2.48912683       2.49415968      2.545870097      2.579522366      2.582910466      2.588460889      2.597997907      2.609567874      2.618717708      2.620056209      2.703042898      2.775901934      2.848497646       2.85515106      3.024219868      3.041508231
    -0.506294298    -0.5048965109    -0.4612002836    -0.4409297724    -0.4400172974    -0.4259745818    -0.4248276818     -0.424022568    -0.4195222979    -0.4156027679    -0.3815749826    -0.3693834393    -0.3652792569    -0.3404999707    -0.3140000255    -0.1853548007     -0.078097795    -0.0587942301     0.4198037358     0.4742435869     0.6264627463     0.6815740647      1.143903752       1.19291589      1.336463888      1.383706233      1.396792178      1.439459264      1.651931562      1.652029706      1.677283574      1.739668288      1.948166269      1.981468678      2.076060833      2.125472201      2.179221136      2.207145699      2.249555421      2.348390427      2.375878877      2.384542714      2.471751342      2.477508133      2.489104931      2.495803364      2.544904082      2.579359412       2.58214889      2.588382736      2.598210222      2.609667577      2.617819293      2.620651065      2.704612364      2.774533361      2.849534235      2.854435291      3.025229126       3.04047641
   -0.5058597683    -0.5053188299    -0.4608792024    -0.4411706767     -0.439860305    -0.4257220647    -0.4250504802    -0.4239199907    -0.4198248433    -0.4152619833    -0.3820605088    -0.3696905543    -0.3653511275    -0.3401819117    -0.3142700447    -0.1849308138   -0.07727566576   -0.05967856383     0.4180401365      0.476121304      0.628023319     0.6801037584      1.143861355      1.193149539      1.335947773      1.383920666      1.395820139      1.440639762      1.650757045      1.651234976      1.678697927      1.739928297      1.949151654      1.980522932      2.075319111      2.126645181      2.179787683      2.205526674      2.249462003      2.348855015      2.375515828      2.384212312      2.473031326      2.477015303       2.48908125      2.497443533      2.543937505      2.579197209      2.581386732      2.588306868      2.598425001       2.60976739      2.616922738      2.621240754      2.706180462      2.773160702      2.850567861      2.853719134      3.026237096      3.039442082
   -0.5057404987    -0.5054244012    -0.4605569027    -0.4414118729     -0.439703001    -0.4254699909    -0.4252736541    -0.4238163849    -0.4201278532    -0.4149215434    -0.3825463503    -0.3699952938    -0.3654236696    -0.3398648218    -0.3145417941    -0.1845103075    -0.0764504199   -0.06055984375     0.4162808161     0.4779990702     0.6295838804     0.6786366213      1.143825849      1.193390826      1.335426299      1.384130602      1.394852515      1.441825045      1.649487256      1.650533433      1.680114361      1.740182502      1.950140744      1.979580828      2.074574796      2.127816023      2.180349809      2.203907064      2.249370663      2.349324628      2.375153293      2.383881603      2.474310596      2.476515744      2.489055795      2.499080112      2.542970535      2.579035773      2.580624022      2.588233266      2.598642253      2.609867299      2.616028125      2.621825388      2.707747088      2.771783969      2.851598484       2.85300261      3.027243763      3.038405258
   -0.5061615065    -0.5049882067    -0.4602333973    -0.4416533498    -0.4395453932    -0.4254971917    -0.4252183743    -0.4237117435     -0.420431325    -0.4145814637    -0.3830323864    -0.3702977648    -0.3654968761    -0.3395487167    -0.3148152403     -0.184093308   -0.07562206147   -0.06143806622     0.4145258562     0.4798765838     0.6311443481     0.6771729647      1.143797231      1.193639754      1.334899431      1.384336083      1.393889305      1.443015117      1.648220324      1.649826927      1.681532893      1.740430953      1.951133523      1.978642364      2.073827878       2.12898462      2.180907449      2.202286938      2.249281462      2.349799306      2.374791248      2.383550602      2.475589113      2.476009268      2.489028577      2.500713028      2.542003346      2.578875118      2.579860792      2.588161904      2.598861989       2.60996729      2.615135536      2.622405076      2.709312138       2.77040317       2.85228574      2.852626064      3.028249113      3.037365949
   -0.5065818426    -0.5045511948    -0.4599086993     -0.441895096    -0.4393874891    -0.4257210817    -0.4249672289    -0.4236060592    -0.4207352561    -0.4142417601    -0.3835185023    -0.3705980688    -0.3655707402     -0.339233612     -0.315090349    -0.1836798408   -0.07479059449   -0.06231322765     0.4127753344     0.4817535238     0.6327046428     0.6757131192      1.143775497      1.193896322      1.334367135      1.384537155      1.392930508      1.444209979      1.646956233      1.649115452      1.682953543        1.7406737       1.95212998      1.977707536      2.073078342      2.130150863      2.181460542      2.200666365      2.249194459      2.350279091      2.374429673      2.383219322      2.475495679      2.476866833      2.488999603      2.502342207      2.541036116      2.578715262      2.579097074       2.58809276       2.59908422      2.610067351      2.614245057      2.622979927      2.710875514      2.769018319      2.851568547      2.853650561       3.02925313      3.036324165
    -0.507001496    -0.5041133752    -0.4595828218    -0.4421371005    -0.4392292967    -0.4259453122    -0.4247165687    -0.4234993244    -0.4210396438    -0.4139024482    -0.3840045887    -0.3708963017    -0.3656452553    -0.3389195232     -0.315367086    -0.1832699315   -0.07395602304   -0.06318532444     0.4110293251     0.4836295482     0.6342646885     0.6742574354      1.143760642      1.194160533      1.333829375      1.384733861      1.391976123      1.445409634      1.645694968      1.648399003       1.68437633      1.740910794        1.9531301      1.976776341      2.072326176      2.131314641      2.182009028      2.199045413      2.249109718      2.350764017      2.374068547      2.382887779      2.474974778      2.478143717      2.488968885      2.503967578      2.540069025        2.5783329      2.578556218      2.588025812      2.599308955      2.610167469       2.61335677      2.623550046      2.712437119      2.767629424      2.850851052      2.854671937      3.030255799      3.035279917
   -0.5074204562    -0.5036747582    -0.4592557785    -0.4423793518    -0.4390708236    -0.4261698716    -0.4244664077    -0.4233915313    -0.4213444856    -0.4135635433     -0.384490542    -0.3711925538    -0.3657204147    -0.3386064657    -0.3156454163    -0.1828636054   -0.07311835121   -0.06405435302     0.4092878994     0.4855042926     0.6358244123     0.6728062866      1.143752661      1.194432386      1.333286118      1.384926245      1.391026149      1.446614085      1.644436513      1.647677575      1.685801272      1.741142286      1.954133871      1.975848773      2.071571367      2.132475841      2.182552849      2.197424147      2.249027303      2.351254119      2.373707851      2.382555988      2.474446363      2.479419721      2.488936432      2.505589069       2.53910226      2.577568302      2.578398004      2.587961035      2.599536206       2.61026763      2.612470759      2.624115535      2.713996859      2.766236498      2.850133275      2.855690153      3.031257104      3.034233214
   -0.5078387124    -0.5032353535    -0.4589275832    -0.4426218387    -0.4389120778    -0.4263947483    -0.4242167599    -0.4232826718    -0.4216497788     -0.413225061    -0.3849762635    -0.3714869106    -0.3657962123     -0.338294455    -0.3159253048    -0.1824608877   -0.07227758314   -0.06492030986     0.4075511254     0.4873773679     0.6373837436     0.6713600701      1.143751551      1.194711882      1.332737329      1.385114351      1.390080585      1.447823334      1.643180852      1.646951163      1.687228387      1.741368226      1.955141278      1.974924831        2.0708139      2.133634347      2.183091946      2.195802635      2.248947282       2.35174943      2.373347566      2.382223964      2.473910228      2.480694805      2.488902253      2.507206608      2.538136008      2.576803314      2.578240634      2.587898407      2.599765981      2.610367823      2.611587109      2.624676496      2.715554645      2.764839551      2.849415238      2.856705173      3.032257029      3.033184066
   -0.5082562539    -0.5027951713    -0.4585982501    -0.4428645497    -0.4387530671    -0.4266199305    -0.4239676395    -0.4231727377    -0.4219555206    -0.4128870165    -0.3854616596    -0.3717794527    -0.3658726421    -0.3379835062    -0.3162067158    -0.1820618032   -0.07143372295   -0.06578319145     0.4058190685     0.4892483584     0.6389426148     0.6699192094      1.143757306      1.194999021      1.332182974      1.385298221      1.389139429      1.449037383      1.641927968      1.646219763      1.688657695      1.741588666      1.956152308      1.974004509      2.070053761      2.134790042      2.183626263      2.194180941      2.248869723      2.352249978      2.372987674      2.381891724      2.473366163      2.481968925       2.48886636      2.508820124      2.537170463      2.576037967      2.578084126      2.587837903      2.599998292      2.610468036      2.610705905      2.625233029      2.717110386      2.763438595      2.848696961      2.857716958      3.032132484       3.03325556
     -0.50867307    -0.5023542216    -0.4582677937    -0.4431074736    -0.4385937994    -0.4268454065    -0.4237190606    -0.4230617204    -0.4222617084    -0.4125494251    -0.3859466417    -0.3720702558    -0.3659496982    -0.3376736345    -0.3164896131    -0.1816663766   -0.07058677481   -0.06664299428     0.4040917914     0.4911168193     0.6405009601     0.6684841568      1.143769922      1.195293803      1.331623018        1.3854779      1.388202679      1.450256235      1.640677844      1.645483371      1.690089213      1.741803655      1.957166947      1.973087804      2.069290937      2.135942805      2.184155746       2.19255913      2.248794697      2.352755789      2.372628159      2.381559284      2.472813953       2.48324204      2.488828761      2.510429546      2.536205818      2.575272295      2.577928494      2.587779499      2.600233148      2.609827231      2.610568255      2.625785232      2.718663997       2.76203364      2.847978463      2.858725474      3.031078477      3.034252679
   -0.5090891503    -0.5019125145    -0.4579362288    -0.4433505988    -0.4384342827    -0.4270711645    -0.4234710375     -0.422949611    -0.4225683392    -0.4122123019    -0.3864311253    -0.3723593915    -0.3660273751    -0.3373648548    -0.3167739604    -0.1812746322   -0.06973674292   -0.06749971489     0.4023693546     0.4929822744      0.642058716     0.6670553955      1.143789393       1.19559623      1.331057428      1.385653429      1.387270334      1.451479891      1.639430463      1.644741985       1.69152296      1.742013246      1.958185182      1.972174712      2.068525412      2.137092515      2.184680341      2.190937266      2.248722278      2.353266889      2.372269005      2.381226661      2.472253383      2.484514109      2.488789469      2.512034804      2.535242274      2.574506331      2.577773756      2.587723171      2.600470559      2.608951172      2.610668468      2.626333202      2.720215394      2.760624699      2.847259765      2.859730683      3.030022056       3.03524837
   -0.5095044841    -0.5014700601    -0.4576035705    -0.4435939139     -0.438274525    -0.4272971929    -0.4232235843    -0.4228754104    -0.4228364004    -0.4118756619    -0.3869150305     -0.372646927    -0.3661056674    -0.3370571822    -0.3170597207    -0.1808865945   -0.06888363149   -0.06835334984     0.4006518163     0.4948442132     0.6436158211     0.6656334428      1.143815715      1.195906299      1.330486169      1.385824853      1.386342392      1.452708353       1.63818581      1.643995601      1.692958953      1.742217489      1.959206998      1.971265229      2.067757173      2.138239046      2.185199998      2.189315412      2.248652543      2.353783299      2.371910196      2.380893872      2.471684233      2.485785088      2.488748493      2.513635828       2.53428003      2.573740109      2.577619927      2.587668896      2.600710536      2.608077814      2.610768665      2.626877033      2.721764495      2.759211783      2.846540887      2.860732551       3.02896323      3.036242618
   -0.5099190608    -0.5010268685    -0.4572698342    -0.4438374075    -0.4381145343    -0.4275234796     -0.423182919    -0.4229767153    -0.4227220793    -0.4115395203    -0.3873982813    -0.3729329257      -0.36618457    -0.3367506315    -0.3173468567    -0.1805022872   -0.06920389571   -0.06802744475     0.3989392326     0.4967020879     0.6451722155     0.6642188529      1.143848883      1.196224012      1.329909208      1.385418851      1.385992213      1.453941624      1.636943866      1.643244217      1.694397209      1.742416436      1.960232382      1.970359351      2.066986202      2.139382271      2.185714665      2.187693631      2.248585569      2.354305038      2.371551718      2.380560935       2.47110628      2.487054937      2.488705844      2.515232547      2.533319292      2.572973662      2.577467023      2.587616649      2.600953087      2.607207242      2.610868833       2.62741682       2.72331122      2.757794903      2.845821847      2.861731043      3.027902009      3.037235405
   -0.5103328699      -0.50058295    -0.4569350357     -0.444081068    -0.4379543185    -0.4277500131     -0.423490862    -0.4227304448    -0.4226066379    -0.4112038917    -0.3878808057    -0.3732174471    -0.3662640782    -0.3364452175    -0.3176353305    -0.1801217343   -0.07005134909   -0.06716818697     0.3972316578     0.4985553101     0.6467278412     0.6628122202       1.14388889      1.196549368       1.32932651       1.38449971      1.386155552      1.455179704      1.635704614      1.642487831      1.695837748      1.742610138      1.961261318      1.969457074      2.066212487      2.140522059      2.186071985      2.186224295      2.248521436      2.354832123      2.371193556      2.380227869        2.4705193      2.488323613      2.488661534      2.516824892      2.532360264      2.572207025      2.577315063      2.587566405      2.601198224      2.606339541       2.61096896      2.627952654      2.724855492      2.756374071      2.845102665      2.862726124      3.026838402      3.038226714
    -0.510745901    -0.5001383145    -0.4565991912    -0.4443248838    -0.4377938859    -0.4279767813    -0.4237992366    -0.4224900662     -0.422484787    -0.4108687911    -0.3883625352    -0.3735005473    -0.3663441874    -0.3361409547    -0.3179251041    -0.1797449593   -0.07089570663   -0.06630586243     0.3955291441     0.5004032469     0.6482826416     0.6614141832      1.143935732      1.196882365      1.328738042      1.383584965      1.386314913      1.456422596      1.634468036      1.641726443      1.697280585      1.742798646      1.962293793      1.968558395       2.06543601      2.141658277      2.184450535      2.186728841       2.24846023      2.355364568      2.370835698      2.379894692      2.469923067      2.488615573      2.489591074      2.518412791      2.531403156      2.571440232      2.577164062      2.587518141      2.601445956      2.605474797      2.611069035      2.628484627      2.726397236        2.7549493      2.844383359      2.863717762      3.025772419       3.03921653
   -0.5111581436    -0.4996929725    -0.4562623173    -0.4445688433    -0.4376332445    -0.4282037725    -0.4241080396    -0.4223723539    -0.4222397564    -0.4105342332    -0.3888434048    -0.3737822789    -0.3664248933    -0.3358378576    -0.3182161386    -0.1793719853   -0.07173696496   -0.06544047544     0.3938317422     0.5022452171     0.6498365616     0.6600254284      1.143989403      1.197223004       1.32814377      1.382674616      1.386470336      1.457670301      1.633234116       1.64096005      1.698725738      1.742982012      1.963329792      1.967663308      2.064656755       2.14279079      2.182829341      2.187228258      2.248402035      2.355902384      2.370478131      2.379561423      2.469317351      2.488567973      2.490857279      2.519996176      2.530448177      2.570673318      2.577014036      2.587471831      2.601696293      2.604613096      2.611169047      2.629012829      2.727936379      2.753520602      2.843663948      2.864705923       3.02470407      3.040204834
   -0.5115695872     -0.499246934    -0.4559244307     -0.444812935    -0.4374724025    -0.4284309748    -0.4244172679    -0.4222534904    -0.4219953672    -0.4102002326    -0.3893233529    -0.3740626916     -0.366506192    -0.3355359409    -0.3185083951    -0.1790028356   -0.07257512077   -0.06457203032     0.3921395014     0.5040804868     0.6513895474     0.6586466945      1.144049897      1.197571284      1.327543661       1.38176866      1.386621866       1.45892282      1.632002834      1.640188653      1.700173224      1.743160286      1.964369301      1.966771811      2.063874707      2.143919459      2.181208466      2.187722504       2.24834694      2.356445581      2.370120844      2.379228082      2.468701924      2.488518745      2.492122185      2.521574976      2.529495538      2.569906317      2.576865004       2.58742745      2.601949245      2.603754523      2.611268984      2.629537349      2.729472847      2.752087988       2.84294445      2.865690574      3.023633364      3.041191609
   -0.5119802216    -0.4988002094    -0.4555855487    -0.4450571473     -0.437311368    -0.4286583763    -0.4247269185    -0.4221334649    -0.4217516337    -0.4098668039    -0.3898023209    -0.3743418321    -0.3665880797    -0.3352352187    -0.3188018339     -0.178637533   -0.07341017076   -0.06370053144      0.390452469     0.5059082643     0.6529415462     0.6572787777      1.144117208      1.197927203       1.32693768      1.380867095      1.386769542      1.460180154      1.630774173      1.639412252      1.701623061       1.74333352      1.965412304      1.965883898      2.063089849      2.145044142      2.179587968      2.188211537      2.248295037      2.356994165      2.369763825       2.37889469      2.468076554        2.4884679      2.493385752       2.52314912      2.528545451      2.569139263      2.576716982      2.587384974      2.602204821      2.602899164      2.611368836      2.630058276      2.731006572      2.750651471      2.842224882      2.866671684       3.02256031      3.042176839
   -0.5123900363    -0.4983528089    -0.4552456891    -0.4453014684    -0.4371501492     -0.428885965     -0.425036988    -0.4220122659    -0.4215085704    -0.4095339615     -0.390280253     -0.374619744     -0.366670553    -0.3349357053    -0.3190964151    -0.1782760999   -0.07424211165   -0.06282598315     0.3887706914     0.5077276953     0.6544925067     0.6559225366      1.144191332      1.198290759      1.326325795      1.379969917      1.386913406      1.461442305      1.629548114      1.638630847      1.703075263      1.743501766      1.964999567      1.966458788      2.062302164      2.146164694      2.177967907      2.188695318       2.24824642       2.35754814      2.369407064      2.378561265      2.467441012      2.488415451      2.494647937      2.524718538      2.527598129      2.568372193      2.576569987      2.587344379      2.602047103      2.602463031      2.611468591      2.630575698      2.732537485      2.749211064      2.841505263      2.867649222      3.021484917      3.043160505
    -0.512799021    -0.4979047429    -0.4549048698    -0.4455458866    -0.4369887543    -0.4291137291    -0.4253474731    -0.4218898819    -0.4212661917      -0.40920172    -0.3907570962    -0.3748964687    -0.3667536089    -0.3346374149    -0.3193920981    -0.1779185589   -0.07507094018   -0.06194838987     0.3870942134     0.5095378566     0.6545788981     0.6560423784       1.14427226      1.198661953      1.325707972      1.379077125        1.3870535      1.462709274       1.62832464      1.637844438       1.70452985      1.743665073      1.964118812      1.967508736      2.061511635      2.147280967      2.176348341      2.189173809      2.248201187      2.358107508      2.369050551      2.378227831      2.466795067      2.488361409        2.4959087      2.526283159      2.526653783      2.567605142      2.576424037      2.587305638      2.601198428      2.602723885      2.611568238      2.631089702       2.73406552      2.747766779       2.84078561      2.868623156      3.020407196      3.044142589
