0.8918557385 0.9773428966 0.9819109791  1.054112465  1.091782164  1.101476482  1.120845909  1.123578624  1.142632973  1.191780422   1.19854517  1.222992039  1.249552953  1.267704932  1.561322001   1.64206908  2.245856204  2.283857832   2.37424772  2.382287442  2.426256001  2.468634136  2.583885748  2.625998329  2.636802057  2.645135774  2.671591834  2.694357763  2.916985165  2.964301844  3.005196437  3.050320771  3.098070825   3.19442568  3.414763977  3.425192631  3.492803075  3.622247499  3.641200736  3.683543878  3.706646534  3.784086003  3.791317952  3.820017351  3.828034616  3.839097718  3.864538426  3.899119246  3.907198967  3.924532024  3.969310041  3.975154148  4.006479176  4.087949398  4.105297659  4.123860876  4.184142747  4.192127213  4.201572619  4.237330348
0.8919726607  0.977677835 0.9821646096  1.053682446  1.091800495  1.100946891   1.11996955  1.124072244  1.142979761  1.191419336  1.199056806  1.222900072  1.249446454  1.267862938  1.562278789  1.641172001  2.245397032  2.284428913  2.373566784  2.383190426  2.427553854  2.466681013  2.582569384  2.627403565   2.63807421  2.644291878  2.672666211  2.693111741   2.91611876  2.965172821  3.006424197  3.049192014  3.098715723  3.193793961  3.414599067  3.425554106  3.493240288  3.622316568  3.641163184  3.683808292  3.705282835   3.78237512  3.792954193  3.818356253   3.82875931  3.840599574  3.865381159  3.897279229  3.906503417   3.92581376  3.970672909  3.974533442  4.005284598  4.088504712  4.104788867  4.124469146  4.184446386  4.192759926    4.2012788  4.236800735
0.8920897429 0.9780133506 0.9824190279  1.053249224  1.091818471  1.100412458  1.119100791  1.124566665  1.143326476  1.191058784  1.199569447  1.222807522  1.249339805  1.268020669  1.563235874  1.640273655  2.244939583  2.285001269  2.372885685  2.384078588  2.428868356  2.464732489  2.581257879  2.628810738  2.639347703  2.643454174  2.673749125  2.691865398  2.915258132   2.96604853  3.007652664  3.048060312  3.099364639  3.193162507  3.414432365   3.42591431  3.493673246  3.622391632  3.641110568  3.684088464     3.703912  3.780660736  3.794573134  3.816690937  3.829486252  3.842101188  3.866221226  3.895434376  3.905804875  3.927092674  3.972036786  3.973908871  4.004093846  4.089057156  4.104276866  4.125072466  4.184751563  4.193398017  4.200985922  4.236272042
0.8922069757 0.9783494372 0.9826742255  1.052812783  1.091836099  1.099872974  1.118239901  1.125061878  1.143673114  1.190698768   1.20008308  1.222714393  1.249233015  1.268178117  1.564193244  1.639374058  2.244483864   2.28557489  2.372204472   2.38495203  2.430199338   2.46278861  2.579951267  2.630219731  2.640622496  2.642622596  2.674840688  2.690618771  2.914403282  2.966928978  3.008881774  3.046925762  3.100017592  3.192531301  3.414263871  3.426273191  3.494101955  3.622472674   3.64104311  3.684384186  3.702534056  3.778942893  3.796173884  3.815021453  3.830216965  3.843601971  3.867058624  3.893584726  3.905103343  3.928368742  3.973280006    3.9734015  4.002907383  4.089606714  4.103761665  4.125670859  4.185058271  4.194041431  4.200693991  4.235744281
  0.89232435 0.9786860884 0.9829301936  1.052373105  1.091853383  1.099328233  1.117387151  1.125557877  1.144019672  1.190339293  1.200597692  1.222620688  1.249126093  1.268335274  1.565150888  1.638473225  2.244029884  2.286149767  2.371523196  2.385810882  2.431546605  2.460849424  2.578649584  2.631630422   2.64179708  2.641898554  2.675941011  2.689371895  2.913554207  2.967814166  3.010111469  3.045788461  3.100674601  3.191900326  3.414093589  3.426630696  3.494526424  3.622559674  3.640961059  3.684695222  3.701149028   3.77722163  3.797755489  3.813347851  3.830952913  3.845101458  3.867893346  3.891730316  3.904398821  3.929641939  3.972646385  3.974766879  4.001725705  4.090153372  4.103243274  4.126264346  4.185366503  4.194690109  4.200403014  4.235217468
0.8924418565  0.979023298 0.9831869238  1.051930175  1.091870329  1.098778023  1.116542815  1.126054651  1.144366147  1.189980359   1.20111327  1.222526411  1.249019049  1.268492131  1.566108794  1.637571172  2.243577648  2.286725888  2.370841905  2.386655293  2.432909941  2.458914975  2.577352862  2.633042689  2.640977562  2.643175839  2.677050206  2.688124805  2.912710908    2.9687041  3.011341684  3.044648503  3.101335683  3.191269564  3.413921522  3.426986771  3.494946666   3.62265261  3.640864689  3.685021315  3.699756945  3.775496991  3.799316926   3.81167018  3.831695532  3.846599276   3.86872539  3.889871185  3.903691312  3.930912243  3.972007517  3.976132757  4.000549336  4.090697114  4.102721705  4.126852955  4.185676255  4.195343989  4.200112996  4.234691615
0.8925594862 0.9793610596 0.9834444075  1.051483975  1.091886944  1.098222134  1.115707164  1.126552194  1.144712534  1.189621971  1.201629801  1.222431566  1.248911892   1.26864868  1.567066948  1.636667915  2.243127165  2.287303246  2.370160648  2.387485434  2.434289111  2.456985309  2.576061133  2.634456408  2.640163981  2.644454313   2.67816839  2.686877535  2.911873382  2.969598783  3.012572358  3.043505981  3.102000859  3.190638998  3.413747674  3.427341364  3.495362691  3.622751459  3.640754291  3.685362185  3.698357834  3.773769015   3.80085711  3.809988492  3.832446252  3.848095119  3.869554749  3.888007371  3.902980817  3.932179629  3.971362881  3.977498969  3.999378834  4.091237928  4.102196968  4.127436713  4.185987518  4.196003006   4.19982394  4.234166737
0.8926772302 0.9796993667 0.9837026362  1.051034487  1.091903233  1.097660361  1.114880467  1.127050497   1.14505883  1.189264129  1.202147272  1.222336155  1.248804629  1.268804913  1.568025339  1.635763468   2.24267844  2.287881829  2.369479475  2.388301493  2.435683862   2.45506047  2.574774429  2.635871455  2.639356275  2.645733939  2.679295676   2.68563012  2.911041628  2.970498218  3.013803428   3.04236099  3.102670147  3.190008612  3.413572051  3.427694418  3.495774515  3.622856196  3.640630178  3.685717536  3.696951726  3.772037744  3.802374891  3.808302839  3.833206512  3.849588733  3.870381419  3.886138915  3.902267337  3.933444073  3.970711918  3.978865354   3.99821479  4.091775799  4.101669075  4.128015651  4.186300287  4.196667094  4.199535853  4.233642847
0.8927950798  0.980038213 0.9839616015  1.050581696  1.091919201    1.0970925   1.11406299  1.127549552  1.145405032  1.188906838  1.202665669  1.222240182  1.248697271   1.26896082  1.568983955  1.634857848  2.242231482  2.288461627  2.368798434  2.389103671  2.437093926  2.453140502  2.573492782  2.637287701  2.638554384  2.647014679  2.680432181  2.684382596  2.910215644  2.971402408  3.015034829  3.041213621  3.103343566   3.18937839  3.413394657  3.428045878  3.496182152  3.622966794  3.640492674  3.686087056  3.695538651  3.770303221  3.803869059  3.806613273  3.833977769  3.851079906  3.871205397  3.884265854  3.901550874  3.934705553  3.970054042  3.980231754  3.997057829  4.092310715  4.101138037  4.128589803  4.186614552  4.197336182  4.199248737  4.233119958
0.8929130262 0.9803775921 0.9842212949  1.050125585  1.091934854  1.096518357  1.113254991   1.12804935  1.145751135  1.188550099  1.203184979   1.22214365  1.248589827  1.269116394  1.569942782  1.633951069  2.241786296  2.289042631  2.368117573  2.389892183  2.438519023  2.451225448   2.57221622  2.637758251   2.63870502  2.648296496  2.681578021  2.683134997  2.909395428  2.972311357  3.016266498  3.040063965  3.104021136  3.188748316    3.4132155  3.428395686   3.49658562  3.623083226  3.640342119  3.686470422  3.694118639  3.768565487  3.804919849  3.805338351  3.834761499  3.852568456  3.872026677  3.882388228  3.900831428  3.935964044  3.969388627  3.981598016  3.995908609  4.092842664  4.100603867  4.129159204  4.186930307  4.198010199  4.198962598  4.232598083
