0.05136409405  0.4664917634  0.5132600455  0.6038970351    1.24701438   1.488460355   2.857558439   3.052982387   3.103647934   3.314118011   3.620848398   3.975420436   4.008385218   4.389797461    4.44275497
0.05134907342  0.4670193775  0.5125243147  0.6033607638   1.246765837   1.487648804   2.857627182   3.053559904   3.102516528    3.31508433   3.619558056   3.974550499   4.011322472   4.390130847   4.443051461
0.05139239688  0.4675787093  0.5118121532  0.6028339475   1.246669945   1.486684632   2.857717314    3.05390287   3.101510952   3.316119756   3.618233295   3.973743801   4.014299656   4.390446433   4.443329142
0.05149396812  0.4681688343  0.5111244145  0.6023165402   1.246726747   1.485568303   2.857828991   3.053996688   3.100647195   3.317223241   3.616874526   3.973005054   4.017311164   4.390744043   4.443587849
0.05165367381  0.4687887962  0.5104619333  0.6018084792   1.246936239   1.484300362   2.857962414   3.053830723   3.099937585   3.318393622   3.615482065   3.972337936   4.020352349   4.391023484   4.443827401
0.05187138367  0.4694376062   0.509825525  0.6013096867   1.247298374   1.482881433   2.858117835   3.053399665   3.099389424    3.31962962    3.61405615   3.971745413   4.023419186    4.39128455   4.444047594
0.05214695042  0.4701142421  0.5092159861  0.6008200706   1.247813061   1.481312218    2.85829555    3.05270437   3.099004135   3.320929845   3.612596956   3.971229921   4.026508085   4.391527018   4.444248205
0.05248020988  0.4708176478  0.5086340945  0.6003395261   1.248480162   1.479593495   2.858495904   3.051751931   3.098777192   3.322292794   3.611104608   3.970793478   4.029615766   4.391750653    4.44442899
0.05287098097  0.4715467318  0.5080806096  0.5998679364   1.249299498   1.477726119   2.858719287   3.050554951   3.098698829    3.32371686   3.609579196   3.970437751   4.032739187   4.391955203   4.444589687
0.05331906576  0.4723003662  0.5075562737  0.5994051747   1.250270845   1.475711019   2.858966132   3.049130217   3.098755362    3.32520033   3.608020792   3.970164098    4.03587549   4.392140404   4.444730016
0.05382424949  0.4730773847  0.5070618128  0.5989511046   1.251393935   1.473549194   2.859236921   3.047497127   3.098930747   3.326741393   3.606429462   3.969973597   4.039021971   4.392305977   4.444849676
0.05438630062  0.4738765813  0.5065979382   0.598505582   1.252668457   1.471241719   2.859532177   3.045676181   3.099208079   3.328338142   3.604805284    3.96986706   4.042176051   4.392451631   4.444948347
0.05500497088   0.474696707  0.5061653485  0.5980684561   1.254094056   1.468789733   2.859852465   3.043687768   3.099570791    3.32998858   3.603148359   3.969845048   4.045335263   4.392577062   4.445025695
 0.0556799953  0.4755364682  0.5057647318   0.597639571   1.255670337   1.466194448   2.860198392   3.041551325   3.100003488   3.331690624   3.601458825   3.969907877   4.048497237   4.392681953   4.445081365
0.05641109227  0.4763945225  0.5053967691  0.5972187668   1.257396861   1.463457139   2.860570606    3.03928484   3.100492416   3.333442112   3.599736872   3.970055627   4.051659688   4.392765975   4.445114985
 0.0571979636  0.4772694752  0.5050621372  0.5968058813   1.259273149   1.460579145   2.860969795   3.036904642   3.101025674   3.335240806   3.597982751   3.970288145   4.054820412   4.392828789   4.445126169
0.05804029454   0.478159875  0.5047615133  0.5964007513   1.261298681   1.457561869    2.86139668   3.034425374   3.101593212   3.337084404   3.596196784   3.970605051   4.057977277   4.392870043   4.445114513
0.05893775388  0.4790642085  0.5044955796  0.5960032145   1.263472895   1.454406772   2.861852024   3.031860084   3.102186736   3.338970538   3.594379378   3.971005744   4.061128219   4.392889378   4.445079596
0.05988999398  0.4799808946   0.504265029  0.5956131111   1.265795192   1.451115375   2.862336621   3.029220376   3.102799533   3.340896786   3.592531026   3.971489405   4.064271238   4.392886423   4.445020985
0.06089665085  0.4809082775  0.5040705712  0.5952302855   1.268264934   1.447689254   2.862851298   3.026516582   3.103426288   3.342860675   3.590652323   3.972055008   4.067404393   4.392860799   4.444938232
0.06195734421    0.48184462  0.5039129395  0.5948545883   1.270881443    1.44413004   2.863396913   3.023757938   3.104062897   3.344859688   3.588743964   3.972701322   4.070525798   4.392812119   4.444830873
0.06307167758  0.4827880952   0.503792898  0.5944858786   1.273644006   1.440439416   2.863974354   3.020952742   3.104706285   3.346891268   3.586806755   3.973426919   4.073633623   4.392739989   4.444698432
0.06423923833  0.4837367788  0.5037112495  0.5941240261   1.276551872   1.436619113   2.864584537   3.018108498   3.105354256   3.348952828   3.584841614   3.974230185   4.076726085   4.392644007   4.444540421
0.06545959775  0.4846886415  0.5036688414  0.5937689133   1.279604256   1.432670912   2.865228399    3.01523204   3.106005348   3.351041748   3.582849574   3.975109325   4.079801453   4.392523766    4.44435634
0.06673231117  0.4856415427  0.5036665722  0.5934204386   1.282800336   1.428596639   2.865906903   3.012329637   3.106658722   3.353155386   3.580831787   3.976062377    4.08285804   4.392378855   4.444145676
0.06805691803  0.4865932269  0.5037053936  0.5930785189   1.286139259   1.424398162   2.866621032   3.009407083   3.107314054   3.355291081   3.578789522   3.977087214   4.085894204   4.392208856   4.443907907
0.06943294195  0.4875413243  0.5037863088  0.5927430924   1.289620136   1.420077391   2.867371784   3.006469768   3.107971454   3.357446153    3.57672417   3.978181565   4.088908344   4.392013351   4.443642499
0.07085989086  0.4884833587  0.5039103638  0.5924141225   1.293242048   1.415636276   2.868160176   3.003522743   3.108631387    3.35961791   3.574637242   3.979343014   4.091898901   4.391791917   4.443348911
0.07233725707  0.4894167659  0.5040786272  0.5920916009   1.297004044   1.411076804   2.868987233   3.000570767   3.109294621   3.361803647   3.572530366    3.98056902   4.094864355    4.39154413   4.443026593
