0.6900860773
0.6778812708
0.3516925125
0.4847896018
0.3019238261
0.2884988862
0.4751580003
0.3296874405
0.2675816822
0.5044228081
0.4221322518
0.2115177843
0.8609356699
0.4767632652
0.1049355025
0.4150763722
0.1426977276
0.2499432472
0.4847896018
0.3019238261
0.2884988862
0.4832557762
0.3341869619
  0.27135041
0.5044228081
0.4221322518
0.2115177843
0.8603136155
0.4772538165
0.1046303349
0.6900860773
0.6778812708
0.3516925125
0.4847896018
0.3019238261
0.2884988862
0.4751580003
0.3296874405
0.2675816822
0.5044228081
0.4221322518
0.2115177843
0.8609356699
0.4767632652
0.1049355025
0.4150763722
0.1426977276
0.2499432472
0.4847896018
0.3019238261
0.2884988862
0.4832557762
0.3341869619
  0.27135041
0.5044228081
0.4221322518
0.2115177843
0.8603136155
0.4772538165
0.1046303349
