0.4374607608 0.5511051949 0.6315858417 0.6454980762 0.6919931381 0.7840428978 0.7879037678 0.9458288847  1.778546837  1.822795943  2.166317748  3.165425125  3.237106014  3.405635556  3.432897152  3.462781063  3.479964211   3.54391333  3.686437815  3.813862936  3.995946352  4.094239408  4.138775099    4.1809626  4.192380438  4.230032359  4.241211385  4.371724312   4.40177955  4.605846204
0.4375150941 0.5514276867 0.6313044425 0.6453956283  0.692272324 0.7833151941 0.7888427257 0.9457173801  1.781514046   1.81974535    2.1661605  3.165263353  3.237219323  3.406334016  3.432024526  3.463968369  3.478334969  3.543596261  3.686346593   3.81444536  3.994457027  4.094377237  4.137483175  4.183023157  4.192501175  4.229761597  4.242160148  4.370797734   4.40254289  4.606152718
0.4375746965 0.5517497617 0.6310227811 0.6452831839 0.6925516291   0.78218065 0.7901881122 0.9456146592  1.784502713  1.816715995  2.165963291  3.165070665  3.237338485  3.406786956  3.431337512  3.465060079  3.476768257  3.543273823  3.686330916   3.81507307  3.992942171  4.094524584  4.136197359  4.184888837  4.192741113  4.229493071  4.243185295  4.369864478  4.403299632  4.606476226
0.4376395553  0.552071262 0.6307408955 0.6451609634  0.692831264 0.7809111892 0.7916675562 0.9455208262  1.787512661   1.81370806  2.165726194   3.16484741  3.237463138  3.406964995   3.43086442  3.465994138  3.475326511   3.54294745  3.686390105  3.815745552   3.99140356  4.094678086  4.134921291  4.186433732  4.193219828   4.22925291  4.244265577  4.368924587  4.404049697  4.606816588
0.4377096569 0.5523920298 0.6304588144 0.6450291999  0.693111416 0.7795861991 0.7932012308 0.9454359961  1.790543602  1.810721828  2.165449292  3.164593989  3.237592865  3.406850126  3.430621932  3.466643128   3.47413786  3.542618672  3.686523366  3.816462118  3.989843048  4.094833928  4.133659056  4.187508353  4.194080292  4.229060451  4.245386771   4.36797811  4.404793009  4.607173661
0.4377849872 0.5527119076 0.6301765577 0.6448881383 0.6933922501 0.7782330499 0.7947613337 0.9453602954  1.793594912  1.807757922  2.165132683  3.164310849  3.237727198  3.406440857  3.430609871  3.466788858    3.4734216   3.54228912  3.686729795  3.817221906  3.988262567  4.094987779  4.132415255  4.188067068  4.195361496  4.228930462  4.246539397  4.367025095    4.4055295  4.607547291
 0.437865531 0.5530307382 0.6298941371 0.6447380338 0.6936739106 0.7768633067 0.7963358733 0.9452938618  1.796664388  1.804818533  2.164776471  3.163998482  3.237865621  3.405752847  3.430810474  3.466263859  3.473346806  3.541960518  3.687008382  3.818023875  3.986664127  4.095134716  4.131195096   4.18821953  4.196947069  4.228874649  4.247717149  4.366065592  4.406259105   4.60793732
0.4379512728 0.5533483649  0.629611557  0.644579151 0.6939565215 0.7754826786 0.7979187199 0.9452368445  1.799726591  1.801929086  2.164380776  3.163657419  3.238007572  3.404814585  3.431192539  3.465184469  3.473799394  3.541634685  3.687358021  3.818866798  3.985049816  4.095269152  4.130004475  4.188105466  4.198690559  4.228902605  4.248915879  4.365099655  4.406981764  4.608343583
0.4380421962 0.5536646313 0.6293288148 0.6444117625 0.6942401887 0.7740943373 0.7995062848 0.9451894046  1.798957066  1.802914019  2.163945726  3.163288232  3.238152448  3.403660679  3.431717918  3.463791865  3.474541327  3.541313531  3.687777514  3.819749257  3.983421807  4.095384765  4.128850048  4.187817085  4.200493103  4.229022386  4.250132939  4.364127337   4.40769742  4.608765908
0.4381382839 0.5539793818 0.6290459011 0.6442361483 0.6945250001 0.7727002192 0.8010962185 0.9451517155  1.796092516  1.806036608  2.163471461  3.162891522   3.23829961  3.402325881  3.432347124  3.462246715  3.475416294  3.540999049  3.688265578  3.820669642  3.981782359   4.09547445  4.127739289  4.187405032  4.202297592  4.229240814   4.25136676  4.363148695  4.408406023  4.609204117
0.4382395181 0.5542924612  0.628762801 0.6440525947 0.6948110273 0.7713016026 0.8026868319 0.9451239624   1.79323835  1.809191417  2.162958133  3.162467925  3.238448384   3.40084144  3.433042474  3.460632348  3.476347067  3.540693318  3.688820855  3.821626138  3.980133827  4.095530304  4.126680498  4.186897107  4.204070136   4.22956357  4.252616575  4.362163788  4.409107524  4.609658027
0.4383458803 0.5546037153 0.6284794934 0.6438613933 0.6950983264 0.7698993897  0.804276814 0.9451063435  1.790403982  1.812368999  2.162405902  3.162018099  3.238598063  3.399233654  3.433768729  3.458995347  3.477295694  3.540398488  3.689441914  3.822616722  3.978478666  4.095543678   4.12568276  4.186309672  4.205788934  4.229995108  4.253882227  4.361172678   4.40980188  4.610127446
 0.438457351 0.5549129905 0.6281959522 0.6436628401 0.6953869389 0.7684942555  0.805865082 0.9450990693  1.787590804  1.815567932  2.161814943  3.161542728  3.238747918  3.397523834  3.434491951  3.457368189  3.478242045  3.540116782  3.690127264  3.823639155  3.976819445  4.095505326   4.12475579  4.185653322  4.207438987  4.230538402  4.255164042  4.360175428   4.41048905  4.610612181
0.4385739104 0.5552201342 0.6279121461 0.6434572349 0.6956768927 0.7670867309 0.8074506973 0.9451023634   1.78479927  1.818787722  2.161185436  3.161042513  3.238897192  3.395728915  3.435177116  3.455780411  3.479174419  3.539850479  3.690875355  3.824690971  3.975158854  4.095405677  4.123909663  4.184935643  4.209009811  4.231194575  4.256462734  4.359172107  4.411168997  4.611112031
0.4386955375 0.5555249949 0.6276280394 0.6432448802 0.6959682031 0.7656772525 0.8090328159 0.9451164624    1.7820296  1.822028105  2.160517577  3.160518173   3.23904511  3.393862256  3.435784854  3.454265242  3.480085371  3.539601909  3.691684586  3.825769465  3.973499716  4.095235246  4.123154397  4.184162583   4.21049456  4.231962481  4.257779325  4.358162783  4.411841687   4.61162679
 0.438822211 0.5558274221 0.6273435917 0.6430260807 0.6962608732 0.7642661928 0.8106106568 0.9451416161  1.779281932  1.825288896  2.159811567   3.15997044   3.23919088  3.391934399   3.43626779  3.452864468  3.480969748  3.539373439  3.692553314  3.826871688  3.971845001  4.094985194    4.1224994  4.183339151  4.211889746  4.232838348  4.259115089  4.357147529   4.41250709  4.612156247
0.4389539086 0.5561272664 0.6270587587 0.6428011426 0.6965548948 0.7628538797 0.8121834826 0.9451780879   1.77655637  1.828569941  2.159067621  3.159400055  3.239333694  3.389953716  3.436568066  3.451631267  3.481823701  3.539167456  3.693479857   3.82799443  3.970197839  4.094647962   4.12195282  4.182469783  4.213195089  4.233815634   4.26047149  4.356126423  4.413165177  4.612700187
0.4390906073 0.5564243798 0.6267734923 0.6425703726  0.696850249 0.7614406095 0.8137505856 0.9452261544  1.773852995  1.831871101  2.158285963  3.158807767  3.239472734  3.387926909  3.436620098  3.450627467  3.482644168  3.538986351    3.6944625  3.829134209  3.968561537  4.094217916  4.121520908  4.181558531   4.21441323  4.234885171  4.261850134  4.355099543  4.413815924  4.613258391
0.4392322836 0.5567186156 0.6264877406 0.6423340775 0.6971469067 0.7600266562  0.815311279 0.9452861059  1.771171883  1.835192245  2.157466825  3.158194331  3.239607172  3.385859406  3.436364311  3.449909727  3.483428582  3.538832498    3.6954995  3.830287258  3.966939589  4.093691858  4.121207496   4.18060917  4.215549226   4.23603563  4.263252707  4.354066975   4.41445931  4.613830636
 0.439378913 0.5570098286 0.6262014485 0.6420925635  0.697444829 0.7586122772 0.8168648901 0.9453582463  1.768513097  1.838533241   2.15661045  3.157560505  3.239736176  3.383755656  3.435770628  3.449505921  3.484174711   3.53870823  3.696589092  3.831449513  3.965335699  4.093069298  4.121013719  4.179625259  4.216609854  4.237254221  4.264680923  4.353028804  4.415095314  4.614416692
0.4395304704 0.5572978751  0.625914558 0.6418461358 0.6977439675 0.7571977185 0.8184107559 0.9454428933    1.7658767  1.841893962  2.155717091  3.156907046  3.239858906  3.381619358  3.434854172  3.449399324  3.484880571  3.538615813   3.69772949  3.832616595  3.963753788  4.092352435  4.120938031  4.178610175  4.217602838  4.238527496  4.266136459  4.351985125   4.41572392   4.61501633
  0.43968693 0.5575826131 0.6256270081 0.6415950976 0.6980442648 0.7557832177 0.8199482193  0.945540378  1.763262747  1.845274278  2.154787009  3.156234711  3.239974523  3.379453625  3.433666132  3.449537644  3.485544375  3.538557417  3.698918895  3.833783802  3.962198015  4.091545839  4.120976511  4.177567146   4.21853614  4.239842104  4.267620898  4.350936034  4.416345114  4.615629313
0.4398482652 0.5578639024 0.6253387352 0.6413397498 0.6983456539 0.7543690075 0.8214766269 0.9456510448  1.760671291  1.848674059  2.153820476  3.155544254  3.240082186  3.377261116  3.432269467  3.449857232  3.486164517  3.538535083  3.700155498  3.834946095  3.960672784  4.090655936  4.121123373  4.176499267  4.219417394  4.241185404  4.269135663  4.349881632  4.416958884  4.616255404
0.4400144488 0.5581416045 0.6250496738 0.6410803908 0.6986480592 0.7529553171  0.822995327 0.9457752516  1.758102384  1.852093174   2.15281777  3.154836426  3.240181055  3.375044131  3.430720441  3.450301481  3.486739568  3.538550693  3.701437479   3.83609809  3.959182756  4.089690407   4.12137155  4.175409535  4.220253525  4.242545893  4.270681961  4.348822027   4.41756522  4.616894361
0.4401854527  0.558415583 0.6247597558 0.6408173152 0.6989513953 0.7515423749 0.8245036681 0.9459133694  1.755556072   1.85553149   2.15177918   3.15411197  3.240270294  3.372804689  3.429062322   3.45082707  3.487268283  3.538605937  3.702763015  3.837234054  3.957732857  4.088657604  4.121713267  4.174300868  4.221050546  4.243913449   4.27226073  4.347757331  4.418164115  4.617545941
0.4403612481 0.5586857035  0.624468912 0.6405508141 0.6992555673   0.75013041 0.8260009981 0.9460657816    1.7530324  1.858988872  2.150705004  3.153371624  3.240349071  3.370544584  3.427326244  3.451403053  3.487749613  3.538702282  3.704130278  3.838347905   3.95632827   4.08756607  4.122140502  4.173176145  4.221813491  4.245279438  4.273872595  4.346687665  4.418755564  4.618209896
0.4405418057 0.5589518337 0.6241770713  0.640281174   0.69956047  0.748719654 0.8274866635  0.946232884  1.750531411  1.862465183  2.149595546  3.152616119  3.240416559  3.368265429  3.425534153  3.452007884  3.488182724   3.53884094  3.705537441  3.839433219  3.954974432   4.08642418  4.122645319  4.172038238  4.222546432  4.246636702  4.275517835  4.345613155  4.419339564  4.618885978
0.4407270951 0.5592138436 0.6238841615 0.6400086768  0.699865987 0.7473103428 0.8289600093 0.9464150842  1.748053146  1.865960286  2.148451121  3.151846176   3.24047194  3.365968691  3.423701562  3.452626622  3.488567012  3.539022849  3.706982676  3.840483249  3.953677015  4.085239915  4.123220069  4.170890056  4.223252564  4.247979495  4.277196372  4.344533934  4.419916115  4.619573934
0.4409170855 0.5594716055 0.6235901098 0.6397335991 0.7001719899 0.7459027186 0.8304203785 0.9466128007  1.745597641  1.869474038  2.147272051  3.151062508    3.2405144   3.36365572  3.421839614  3.453248851  3.488902115  3.539248646   3.70846416  3.841490953  3.952441892  4.084020738  4.123857472  4.169734605  4.223934306  4.249303361  4.278907766  4.343450144  4.420485217  4.620273513
0.4411117452 0.5597249942 0.6232948425 0.6394562119 0.7004783368 0.7444970321 0.8318671125 0.9468264624  1.743164932  1.873006298  2.146058664  3.150265817   3.24054314   3.36132777  3.419956483   3.45386725  3.489187925  3.539518662  3.709980072  3.842449037  3.951275094  4.082773549  4.124550613  4.168575047  4.224593409  4.250605001  4.280651226  4.342361938  4.421046875  4.620984458
0.4413110417 0.5599738871 0.6229982857 0.6391767798   0.70078487 0.7430935447 0.8332995514 0.9470565078  1.740755052  1.876556919    2.1448113  3.149456797  3.240557366  3.358986016  3.418058309  3.454476642  3.489424587  3.539832908  3.711528596  3.843350018  3.950182745  4.081504701  4.125292865  4.167414783   4.22523107   4.25188213  4.282425643  4.341269478  4.421601093  4.621706513
0.4415149418 0.5602181639 0.6227003657  0.638895561 0.7010914143 0.7416925317 0.8347170345 0.9473033835  1.738368033  1.880125753  2.143530302   3.14863613  3.240556298  3.356631567  3.416149815  3.455073357  3.489612502  3.540191085  3.713107921  3.844186302  3.949170977  4.080220035  4.126077762  4.166257555  4.225848021  4.253133326  4.284229624  4.340172937  4.422147879  4.622439421
0.4417234118 0.5604577076 0.6224010092  0.638612807 0.7013977734  0.740294286  0.836118901 0.9475675434  1.736003903  1.883712652  2.142216023  3.147804487  3.240539168  3.354265477  3.414234721   3.45565481  3.489752312  3.540592589  3.714716243  3.844950281   3.94824583  4.078924947  4.126898823  4.165107575   4.22644462  4.254357897  4.286061535  4.339072504  4.422687243  4.623182922
0.4419364168 0.5606924035 0.6221001433 0.6383287615 0.7017037259  0.738899122 0.8375044911 0.9478494476  1.733662689  1.887317461  2.140868824  3.146962528   3.24050522  3.351888757  3.412316021  3.456219202   3.48984489  3.541036528  3.716351763  3.845634455  3.947413123  4.077624452  4.127749336  4.163969692   4.22702092  4.255555744  4.287919548  4.337968383  4.423219197  4.623936756
0.4421539216 0.5609221402 0.6217976963 0.6380436608 0.7020090204 0.7375073816  0.838873147 0.9481495602  1.731344414  1.890940026   2.13948907  3.146110903  3.240453713  3.349502378  3.410396173  3.456765322  3.489891316  3.541521747  3.718012689  3.846231569  3.946678316  4.076323254  4.128622088  4.162849606  4.227576735  4.256727244  4.289801692    4.3368608  4.423743753  4.624700662
  0.44237589 0.5611468092  0.621493598 0.6377577329 0.7023133686  0.736119441 0.8402242142 0.9484683483  1.729049101  1.894580188  2.138077137   3.14525025   3.24038392  3.347107281  3.408477233    3.4572924  3.489892855  3.542046855  3.719697236   3.84673476  3.946046348   4.07502581  4.129509035  4.161754153   4.22811169  4.257873143  4.291705891  4.335750004  4.424260928   4.62547438
 0.442602285  0.561366305 0.6211877796 0.6374711973 0.7026164364 0.7347357195 0.8415570434 0.9488062802  1.726776769  1.898237788  2.136633404  3.144381194  3.240295131  3.344704379  3.406560947  3.457800004  3.489850928  3.542610253  3.721403625  3.847137725  3.945521468  4.073736393  4.130400894  4.160691665  4.228625265   4.25899446  4.293630002  4.334636276  4.424770738  4.626257647
 0.442833069 0.5615805256 0.6208801744 0.6371842649 0.7029178326 0.7333566921 0.8428709916 0.9491638228  1.724527437  1.901912661   2.13515826  3.143504352  3.240186651  3.342294561  3.404648815  3.458287961  3.489767083  3.543210173  3.723130082  3.847434874   3.94510707  4.072459147  4.131286642   4.15967243   4.22911683   4.26009241  4.295571846  4.333519937  4.425273205  4.627050201
0.4430682035 0.5617893719  0.620570718 0.6368971371 0.7032170932 0.7319829042 0.8441654245 0.9495414403  1.722301119  1.905604641  2.133652098  3.142620327  3.240057805  3.339878698  3.402742147  3.458756298  3.489642968  3.543844707  3.724874841  3.847621485  3.944805528  4.071198136  4.132152924  4.158709254  4.229585682  4.261168335  4.297529223  4.332401365  4.425768349  4.627851779
0.4433076495 0.5619927486 0.6202593485  0.636610006 0.7035136604 0.7306149935 0.8454397184 0.9499395913  1.720097828  1.909313558   2.13211532  3.141729711  3.239907933  3.337457642  3.400842092  3.459205196  3.489480306  3.544511839   3.72663614  3.847693835  3.944618058  4.069957392  4.132983397  4.157818082  4.230031061  4.262223648  4.299499912  4.331281018  4.426256194  4.628662122
0.4435513668 0.5621905636  0.619946007 0.6363230541 0.7038068545 0.7292537181 0.8466932624  0.950358727  1.717917577  1.913039239  2.130548332  3.140833086  3.239736398  3.335032233  3.398949666  3.459634955  3.489280865  3.545209477  3.728412223  3.847649303  3.944544607  4.068740952  4.133758124  4.157018581  4.230452182  4.263259788   4.30148166  4.330159467  4.426736767  4.629480965
0.4437993148 0.5623827284 0.6196306378 0.6360364536 0.7040958337 0.7278999965 0.8479254607  0.950799288  1.715760372  1.916781507  2.128951549  3.139931022   3.23954258  3.332603297  3.397065773  3.460045964  3.489046442  3.545935482  3.730201335  3.847486431  3.944583775  4.067552897  4.134453281  4.156334416  4.230848246  4.264278182  4.303472122   4.32903747  4.427210095  4.630308049
0.4440514519 0.5625691582 0.6193131884 0.6357503666 0.7043795391 0.7265549631 0.8491357353 0.9512617022  1.713626221  1.920540181  2.127325391  3.139024078  3.239325883  3.330171649  3.395191219  3.460438673  3.488778839  3.546687689   3.73200173   3.84720495  3.944732785  4.066397383  4.135041622  4.155792761  4.231218458  4.265280222   4.30546876  4.327916081  4.427676209  4.631143112
0.4443077359 0.5627497717   0.61899361 0.6354649447 0.7046566146 0.7252200482 0.8503235283 0.9517463819  1.711515129  1.924315079  2.125670284  3.138112802  3.239085729  3.327738096  3.393326723  3.460813577  3.488479855  3.547463929  3.733811661  3.846805751  3.944987499  4.065278667   4.13549433  4.155422435  4.231562041  4.266267239  4.307468608  4.326796893  4.428135141  4.631985895
