-0.5376460482 -0.5233947535 -0.4674713049 -0.4037413117   0.647893695   1.314969815   2.172281577   2.194569523   2.229297005   2.739444441   2.757100782   3.095735484   3.300057875   3.405867584   3.435035637
-0.5373877316  -0.522526189 -0.4668812985 -0.4062750439  0.6477489951   1.314181713   2.172052663   2.191242093   2.231981264   2.738452881   2.758297958   3.096005921   3.300841527   3.406835921   3.435497848
-0.5371322082 -0.5217309468 -0.4662032708 -0.4086915621  0.6477548461   1.313182956   2.171824033   2.187123069   2.235333612   2.737468207   2.759622744   3.096285648   3.301666957    3.40781841   3.435951581
-0.5368803674 -0.5210098629 -0.4654492915 -0.4109773097  0.6479112079   1.311974375   2.171593569   2.182514687   2.239054626   2.736496115   2.761068451   3.096576653   3.302532423   3.408814753   3.436396602
-0.5366332158 -0.5203623891 -0.4646353939 -0.4131161568  0.6482180149   1.310556945   2.171351673    2.17760385   2.242968021   2.735539309   2.762631144   3.096880996   3.303436092   3.409824599   3.436832647
-0.5363918291 -0.5197867528  -0.463781926 -0.4150889384  0.6486751753   1.308931783   2.170961008   2.172631887    2.24697115   2.734598535   2.764308613   3.097200788   3.304376048   3.410847551   3.437259425
-0.5361573101 -0.5192801667  -0.462913771 -0.4168730638  0.6492825718   1.307100145    2.16702436   2.171059459   2.251002245   2.733673236   2.766099721   3.097538175   3.305350302   3.411883164   3.437676616
-0.5359307533  -0.518839072 -0.4620602948 -0.4184423625  0.6500400609   1.305063423   2.161665206   2.170803996   2.255022419   2.732761979   2.768003978   3.097895315   3.306356807   3.412930945   3.438083875
-0.5357132111 -0.5184593935 -0.4612547745 -0.4197674319  0.6509474735   1.302823145   2.156190092   2.170586924    2.25900606   2.731862743   2.770021257   3.098274367   3.307393465   3.413990354    3.43848083
 -0.535505664 -0.5181367896 -0.4605329745 -0.4208168417  0.6520046146   1.300380967   2.150645442   2.170382083   2.262935616   2.730973111     2.7721516   3.098677468    3.30845814   3.415060804   3.438867081
-0.5353089917 -0.5178668783 -0.4599305549 -0.4215595258  0.6532112633   1.297738674   2.145050508   2.170185722   2.266798652   2.730090417   2.774395088   3.099106716   3.309548665   3.416141664   3.439242204
-0.5351239487 -0.5176454297 -0.4594792731  -0.421968413  0.6545671726   1.294898175   2.139418364    2.16999721   2.270586139   2.729211841   2.776751743   3.099564156   3.310662856   3.417232258    3.43960575
