 0.3295949087  0.3757535787  0.4228109095  0.5061755985  0.5382334106  0.6090441267  0.7207369431  0.7267169678  0.7403642915  0.8209528498   2.189252296    2.23108426   2.940965577   2.942855638   3.208353437   3.235853865   3.353630902   3.370782915   3.450052619   3.489051787   3.531218931   3.603360213   3.877600705    3.95939987    4.03447358   4.148842807   4.163318644   4.181568683   4.183639081   4.206310605
 0.3307355233  0.3742573349  0.4218805468  0.5070752804  0.5386205302  0.6089478513  0.7188514662  0.7262112654  0.7395635412  0.8240090815   2.194476168   2.225850313    2.94118873   2.942904106   3.206581927   3.237851475   3.351496381   3.372684642   3.451559903   3.489037272   3.528954931   3.604965622    3.87956752    3.95745743   4.034225665   4.148197174   4.165244759   4.179783387   4.185127834   4.204692343
  0.331865344  0.3727518097   0.420955921  0.5079711608  0.5390164233  0.6088634721  0.7169628604   0.724902965  0.7395873662   0.827086598   2.199697283    2.22061312   2.941386937   2.942931778    3.20478463   3.239822755   3.349366381   3.374570068   3.453098629   3.489034984   3.526702391   3.606584346   3.881523134   3.955505935   4.034002736   4.147499332   4.167172507   4.178060707    4.18661018   4.203068247
 0.3329840959  0.3712371648  0.4200374585  0.5088629215   0.539421136  0.6087909349  0.7150721345  0.7229831716  0.7402447538  0.8301843302   2.204915455    2.21537286   2.941560457   2.942938313   3.202961949   3.241767181   3.347241259   3.376439099   3.454668692   3.489044949   3.524461965    3.60821568   3.883466859   3.953546158   4.033804495   4.146741303   4.169101523   4.176408931   4.188086074   4.201438696
 0.3340914852  0.3697135585  0.4191256063  0.5097502484  0.5398347085  0.6087301831  0.7131801437  0.7206868489  0.7413008337  0.8333013603   2.210129709   2.210130497   2.941709558   2.942923377   3.201114299    3.24368424   3.345121355    3.37829169   3.456269933   3.489067189   3.522234288   3.609858869   3.885398023   3.951578901   4.033630638   4.145914921   4.171031453   4.174836459   4.189555476   4.199804148
 0.3351871975  0.3681811466  0.4182208339  0.5106328316  0.5402571746  0.6086811573  0.7112876191  0.7181761526  0.7425935455  0.8364368932   2.204883845   2.215342223   2.941834525   2.942886648   3.199242102   3.245573428   3.343006986   3.380127841   3.457902143   3.489101719   3.520019973   3.611513106   3.887315967    3.94960499   4.033480861   4.145012229   4.172961952   4.173351403   4.191018352   4.198165156
 0.3362708954   0.366640082  0.4173236355  0.5115103655  0.5406885615  0.6086437956  0.7093951902  0.7155442387    0.74402983  0.8395902339   2.199635446   2.220550448   2.941935654   2.942827812   3.197345795   3.247434252   3.340898453   3.381947603   3.459565055   3.489148546   3.517819616   3.613177534   3.889220046   3.947625281   4.033354854   4.144025975    4.17196106   4.174892681   4.192474669   4.196522391
 0.3373422163  0.3650905157  0.4164345322  0.5123825487  0.5411288893  0.6086180335  0.7075034033  0.7128432007  0.7455576926  0.8427607688    2.19438469   2.225754985   2.942013253   2.942746565   3.195425824   3.249266231    3.33879604   3.383751077   3.461258351   3.489207666   3.515633794   3.614851241   3.891109627   3.945640661   4.033252308   4.142950152   4.170671348   4.176823315   4.193924399   4.194876672
   0.33840077   0.363532596  0.4155540746  0.5132490837  0.5415781705  0.6086038032  0.7056127354  0.7101030435  0.7471472299  0.8459479521   2.189131757    2.23095565   2.942067645   2.942642615   3.193482646   3.251068893   3.336700011    3.38553841   3.462981658   3.489279062   3.513463073   3.616533262   3.892984092   3.943652045    4.03317291   4.141780511   4.169486246   4.178753531   4.193229006    4.19536752
 0.3394461354  0.3619664699  0.4146828457   0.514109677  0.5420364098   0.608601034  0.7037236063  0.7073418482  0.7487804652   0.849151294   2.183876825   2.236152257   2.942099164   2.942515678   3.191516728    3.25284178   3.334610613   3.387309795   3.464734551   3.489362697   3.511308013   3.618222576   3.894842835    3.94166038   4.033116344   4.140514944   4.168407365   4.180683017   4.191580642    4.19680401
