1450218449,-0.43137324279
1730852542,-0.432229962612
381459049,-0.432825852055
1610040910,-0.43354764123
1444998507,-0.431558829371
1031733768,-0.431439000498
1934288323,-0.433204130365
1006551785,-0.433066435658
661003726,-0.432172520648
1645645834,-0.43125146991
1439523974,-0.43239855321
1523463863,-0.432398860712
1478894975,-0.433076131617
198753278,-0.432856703899
1441815159,-0.430959328078
807458244,-0.433519337941
1373444811,-0.43303753509
465317122,-0.432306019997
835330664,-0.429849242778
1471964932,-0.43223405867
2095884053,-0.432540761582
1181978460,-0.43356986598
1159779114,-0.43229591432
1003769656,-0.433235837052
812566335,-0.433815579466
200133176,-0.432151697352
1714328350,-0.432604907259
1716559679,-0.430799950539
671586090,-0.432631916498
1211183440,-0.432428258044
1299484929,-0.433567749591
957871083,-0.433054464933
1168106813,-0.433946685834
444008433,-0.432914166391
2002007200,-0.433568928827
1766790370,-0.431635983567
1952546176,-0.433294725428
1644117631,-0.434051276074
1777525923,-0.432116034174
1627486972,-0.431761663943
918831149,-0.431807013213
1901124411,-0.433669146738
1924255024,-0.434014052169
598878248,-0.434200677883
785781541,-0.435397573477
1573271469,-0.432261078774
1161921219,-0.43196756007
1850708979,-0.433630135362
1684034114,1e+100
1603299703,-0.433608790603
267713661,-0.433198759558
1658136245,-0.431884424578
480623387,1e+100
1091622310,-0.432074154319
1523850176,-0.432194358641
1907431669,-0.433533588152
1663861492,-0.433950320586
892242897,-0.433335704976
480260560,-0.43110073834
1911570054,-0.432402559297
238875689,-0.432523617613
532408537,-0.430078774749
852248858,-0.433767214732
629965772,-0.43129817337
433735001,-0.430899684926
822373299,-0.430822687522
1032205958,-0.431936431287
306583663,-0.433685107164
1488679531,-0.432189243421
1528957699,-0.432256235657
851026628,-0.431991262624
1323434572,-0.432499927682
1359762993,-0.433230351998
899163979,-0.434018360673
99674654,-0.43269251478
659984035,-0.43306168537
1725913865,-0.433643194563
499362521,-0.434012828744
1193444518,-0.431385313276
1182277538,-0.431354193958
1015354641,-0.43385005642
1316929224,-0.433645880368
1712429263,-0.433535476991
1336786433,-0.432719244098
766827426,-0.430671946244
1156634987,-0.433401541714
490958472,-0.433665865215
1746569395,-0.432136136077
55210704,-0.432369064043
290755478,-0.432354913353
1115450910,-0.432041587447
1910013949,-0.430466221665
424195778,-0.430220380684
1769203497,-0.432327024062
1429415460,-0.432754585383
844543745,-0.434016249906
896189945,-0.433103223118
1813497936,-0.433343746005
1818184115,-0.431793394739
1238376464,-0.431916787413
840249652,-0.433671716004
1052470346,-0.433735885357
1163008674,-0.433825667823
1060058826,-0.433810820665
557780209,-0.433536001246
1710138688,-0.434125264959
1557198415,-0.432275078183
1158248318,1e+100
1904140786,-0.434043033738
1343687521,-0.43230420311
1848791980,-0.43199908467
1279719040,-0.432235641668
85989427,-0.433613714381
204909805,-0.433017988037
805380355,-0.433610050517
1888347437,-0.43354682636
717005642,-0.43405431005
71168400,-0.432717297688
1778707419,-0.43217505108
959345294,-0.431119801028
1530894719,-0.433092933996
830795047,-0.432809049416
849849941,-0.432376411712
87599082,-0.432045129486
2019644120,-0.433713224747
1359689079,-0.433833624831
1254966251,-0.433523085337
1282315143,-0.432989718115
408287000,-0.434043776985
223230224,-0.433925869028
113968560,-0.432434974282
1292063339,-0.432314533508
1095030291,-0.433255336883
1620100364,-0.433835068682
842953311,-0.432130303113
1402496143,-0.433510474052
1010528280,-0.433798345153
710316657,-0.431707163502
1546741046,-0.43348679695
2135724488,-0.433473451066
1717537382,-0.433699610925
1031255109,-0.433894952473
239813093,-0.432942527074
1429783378,-0.433332691981
1449049480,-0.43311235117
156738035,-0.431907055752
27686319,-0.432969243267
1900723003,-0.432221225472
924323950,-0.432291138997
1847888586,-0.433733918705
661061057,-0.433448749709
813630519,-0.434020918338
1147956366,-0.431017693052
480601643,-0.433928292173
652716211,-0.429933784624
1302079242,-0.431864020451
927418316,-0.433832369511
297553817,-0.431869090161
1451348025,-0.432127914212
1151494688,-0.432133661632
2137084636,1e+100
1619169918,-0.433972490845
1128629807,-0.432042637503
1774980075,-0.433735589533
664924836,-0.431994850099
447379899,-0.433210203556
1833552556,-0.432415901923
399254763,-0.434673172764
1968173449,-0.432475313326
1446582836,-0.432665008605
1021374134,-0.433274074239
917700545,-0.432745842282
703854153,-0.432509915078
1609433497,-0.431263642126
1617453410,-0.435313697385
1986468733,1e+100
1452376173,-0.433189652219
1332821095,-0.433951522319
1827674061,-0.433799561513
1113483960,-0.433016126184
1343023654,-0.433932579528
1448283388,-0.433645809187
358531959,-0.432206910535
1828321797,-0.432205462611
1802712036,-0.430159320491
117612249,-0.432287890442
1836674409,-0.432535317105
625636608,-0.432278284206
62948870,-0.432609582054
1837099310,-0.432467549533
1432305219,-0.433637319703
123114201,-0.432261661512
1663216615,-0.433568332614
1616992742,1e+100
1144710990,-0.431488233911
735175682,-0.432148780782
628971664,-0.433223774373
1662074314,-0.433080657139
975472732,-0.43073697645
492543609,-0.432009450618
861955050,-0.431019290255
1262689163,-0.434340299573
94307479,-0.432087466409
508465464,-0.431760400382
377202134,-0.431600198799
914149983,-0.43155659078
807493420,-0.433728683631
1928889036,-0.432232935302
13062983,-0.432030584137
793622519,-0.432091872668
820526328,-0.432285695272
1493384671,-0.432901868926
576833931,-0.433357347665
1970636156,-0.432505234899
1117415637,-0.433298342441
1389905422,-0.433693703137
14819788,-0.43228945974
1966582348,-0.431908908244
558789273,-0.43375177752
1895060264,-0.432710750803
1862732496,-0.432696434723
791524809,-0.433767071136
1590840211,-0.433595127653
