  -0.4098979535   -0.4084047744   -0.4046137807   -0.3906720848   -0.3688111971   -0.3401931332   -0.3137435204   -0.2131566696    0.2154951279    0.2588327279    0.9876905432     1.075044227     1.358202142     1.458496346     1.768767626      1.87151952      2.08592872     2.116692672     2.189408514     2.254443401     2.345365823     2.345982884     2.385598302     2.404871856     2.459726981     2.527682272      2.61348471      2.68165217      2.72499369     2.749612856
  -0.4098324716   -0.4087961885   -0.4043212474   -0.3901459152   -0.3688741361   -0.3393309375   -0.3139921142   -0.2143059439    0.2183731063    0.2558307175    0.9833521129     1.079461281     1.355513851     1.461598659     1.765456629     1.875539033     2.081987002     2.120559866     2.189985005     2.254859171     2.341829405     2.348580955     2.386158085     2.404367315     2.459714175     2.527457799     2.614603058     2.680303493     2.722481617     2.751586619
  -0.4097715414   -0.4091963341   -0.4040409406   -0.3896185311   -0.3689439974   -0.3384740643   -0.3142464307   -0.2154635945    0.2212576457    0.2528350576    0.9789996963      1.08385783     1.352830543     1.464702282     1.762141183     1.879553168     2.078047749     2.124419644      2.19056125     2.255274502     2.338298636     2.351211859     2.386720406     2.403867963     2.459714301     2.527222117     2.615732996     2.678949802      2.71998798     2.753568823
  -0.4097151545   -0.4096051675   -0.4037725215   -0.3890903981   -0.3690207498   -0.3376226797   -0.3145064078   -0.2166294417    0.2241486926    0.2498458082    0.9746336546     1.088233404     1.350152499     1.467806838     1.758821623      1.88356127     2.074111193     2.128271238     2.191138326     2.255691624     2.334773752     2.353872556     2.387286493     2.403373541     2.459727108     2.526974481     2.616874435     2.677590685     2.717514007     2.755559291
  -0.4100226432   -0.4096633106   -0.4035156528   -0.3885619708   -0.3691043612   -0.3367769489   -0.3147719832   -0.2178033064    0.2270461929    0.2468630285    0.9702543491     1.092587535         1.34748     1.470911953     1.755498283     1.887562665     2.070177565     2.132113846     2.191717284     2.256112679     2.331254981     2.356559965     2.387857763     2.402883791     2.459752344     2.526714124     2.618027292     2.676225719     2.715060972     2.757557845
  -0.4104487144   -0.4096160156   -0.4032700032   -0.3880336903   -0.3691947991   -0.3359370366   -0.3150430948   -0.2189850096    0.2299500926    0.2438867773    0.9658621409     1.096919756      1.34481333     1.474017249     1.752171498     1.891556662     2.066247094      2.13594663     2.192299159     2.256539725     2.327742538     2.359270909     2.388435886     2.402398459      2.45978975      2.52644025     2.619191488     2.674854471     2.712630194     2.759564308
  -0.4108833328   -0.4095732801   -0.4030352509   -0.3875059818   -0.3692920302   -0.3351031065     -0.31531968   -0.2201743733    0.2328603374    0.2409171128    0.9614573913     1.101229601     1.342152771      1.47712235     1.748841599     1.895542549     2.062320005     2.139768714     2.192884965     2.256974729     2.324236636      2.36200202      2.38902287     2.401917295     2.459839067     2.526152038     2.620366953     2.673476503     2.710223032     2.761578498
  -0.4113264486   -0.4095351184    -0.402811086   -0.3869792539   -0.3693960203   -0.3342753218   -0.3156016763   -0.2213712196    0.2357768727     0.237954093    0.9570404615     1.105516606     1.339498608     1.480226881     1.745508918     1.899519596     2.058396522     2.143579187      2.19347571     2.257419576     2.320737475     2.364749606     2.389621193     2.401440047     2.459900031      2.52584864     2.621553623     2.672091379     2.707840878     2.763600239
  -0.4117780107   -0.4095015473   -0.4025972118   -0.3864538968   -0.3695067347   -0.3334538449   -0.3158890212   -0.2225753713    0.2349977751    0.2386996439    0.9526117124     1.109780307     1.336851128     1.483330467     1.742173787     1.903487054     2.054476869     2.147377091     2.194072392     2.257876069     2.317245256     2.367509442     2.390234007     2.400966463     2.459972378     2.525529183     2.622751442     2.670698672     2.705485154     2.765629349
  -0.4122379664   -0.4094725859   -0.4023933466   -0.3859302827   -0.3696241382   -0.3326388372   -0.3161816521    -0.223786652    0.2320482161    0.2416285959    0.9481715048     1.114020243     1.334210615      1.48643273     1.738836534      1.90744415     2.050561263     2.151161428     2.194676007      2.25834593      2.31376017     2.370276449     2.390865454     2.400496289     2.460055836     2.525192766      2.62396036     2.669297973     2.703157298     2.767665649
