0.4715807285 0.7181032526 0.7567223354 0.9584114919  1.712297447   1.76408692  2.179065554  3.265944892  3.362911541  3.519591781  3.662549106  3.906729792  4.008694502   4.05303742   4.15728606  4.269448972  4.651221417  4.714316787
0.4715836283 0.7180934468 0.7567274866 0.9584119139  1.712267873   1.76413048  2.179047292   3.26593237  3.362915698  3.519576372  3.662561806  3.906738877  4.008649764  4.053086693  4.157265927  4.269470905  4.651224466  4.714315001
0.4715923276 0.7180640469 0.7567429235 0.9584131794  1.712179466  1.764260837   2.17899251  3.265894815   3.36292816  3.519530188  3.662599861  3.906766102  4.008516233  4.053233796  4.157205669  4.269536626  4.651233608  4.714309651
 0.471606826 0.7180151062 0.7567685954 0.9584152872  1.712033164  1.764477048  2.178901226  3.265832262  3.362948899  3.519453351  3.662663141   3.90681137  4.008295921  4.053476627    4.1571057  4.269645907  4.651248818  4.714300753
0.4716271231 0.7179467122 0.7568044188 0.9584182349  1.711830486  1.764777576   2.17877347  3.265744769  3.362977866  3.519346065  3.662751428  3.906874521  4.007992045   4.05381181  4.156966713  4.269798369  4.651270057  4.714288337
0.4716532178 0.7178589865  0.756850278 0.9584220197  1.711573474   1.76516036  2.178609282  3.265632418  3.363014998  3.519208613   3.66286442  3.906955329  4.007608848  4.054234881  4.156789675  4.269993488  4.651297269  4.714272445
0.4716851093 0.7177520831 0.7569060268 0.9584266375  1.711264612  1.765622888  2.178408714  3.265495311  3.363060209  3.519041357  3.663001732  3.907053502  4.007151381    4.0547405  4.156575821  4.270230604  4.651330385  4.714253129
0.4717227963 0.7176261865 0.7569714894 0.9584320837  1.710906748  1.766162279  2.178171831  3.265333575  3.363113398  3.518844732  3.663162899  3.907168677  4.006625274  4.055322678  4.156326657  4.270508925  4.651369316  4.714230455
0.4717662772 0.7174815106  0.757046463 0.9584383527  1.710502995  1.766775382  2.177898708  3.265147358  3.363174444  3.518619247  3.663347382  3.907300421  4.006036514  4.055974994  4.156043952   4.27082754  4.651413961  4.714204499
0.4718155503 0.7173182958 0.7571307196 0.9584454381  1.710056648  1.767458855  2.177589432  3.264936831  3.363243209  3.518365478  3.663554565  3.907448226   4.00539125  4.056690784  4.155729735   4.27118543  4.651464201  4.714175352
0.4718706136 0.7171368068 0.7572240084 0.9584533327  1.709571102  1.768209254  2.177244103  3.264702183  3.363319537  3.518084066  3.663783769  3.907611505  4.004695635  4.057463297  4.155386296  4.271581475  4.651519903  4.714143113
0.4719314648 0.7169373308 0.7573260578 0.9584620286  1.709049779  1.769023098   2.17686283  3.264443628  3.363403257  3.517775713  3.664034248  3.907789592  4.003955705  4.058285808  4.155016179  4.272014471  4.651580915  4.714107896
0.4719981016 0.7167201742 0.7574365787 0.9584715172  1.708496066  1.769896937  2.176445735  3.264161396  3.363494178  3.517441179  3.664305196  3.907981732  4.003177295  4.059151697   4.15462218  4.272483139  4.651647072  4.714069828
0.4720705212 0.7164856605 0.7575552662 0.9584817889  1.707913269  1.770827395  2.175992951  3.263855739  3.363592095  3.517081272  3.664595757  3.908187082  4.002365986  4.060054489  4.154207352  4.272986137  4.651718193  4.714029046
0.4721487207 0.7162341275 0.7576818026 0.9584928337  1.707304575   1.77181121  2.175504623  3.263526926  3.363696787   3.51669685  3.664905024  3.908404701  4.001527082   4.06098788  4.153775002  4.273522077  4.651794078    4.7139857
0.4722326968 0.7159659252 0.7578158598 0.9585046409  1.706673024   1.77284526  2.174980907  3.263175247  3.363808017  3.516288812  3.665232049   3.90863355    4.0006656  4.061945725   4.15332869  4.274089529  4.651874514  4.713939954
0.4723224462 0.7156814129 0.7579571013  0.958517199  1.706021491  1.773926582   2.17442197  3.262801005  3.363925534  3.515858096  3.665575843  3.908872478  3.999786288  4.062922025  4.152872236  4.274687036  4.651959272  4.713891984
 0.472417965 0.7153809575 0.7581051851  0.958530496  1.705352678  1.775052379  2.173827991  3.262404524   3.36404907  3.515405671   3.66593539  3.909120225  3.998893639  4.063910898  4.152409722  4.275313126  4.652048106  4.713841977
0.4725192493 0.7150649307 0.7582597651 0.9585445195  1.704669106  1.776220028  2.173199159  3.261986142  3.364178348  3.514932536  3.666309645  3.909375409  3.997991919  4.064906544  4.151945493  4.275966318  4.652140752  4.713790136
0.4726262949 0.7147337076 0.7584204937 0.9585592563  1.703973123  1.777427077  2.172535676  3.261546211  3.364313072  3.514439711   3.66669754  3.909636521  3.997085202   4.06590321  4.151484162  4.276645133  4.652236935  4.713736675
0.4727390973 0.7143876644 0.7585870231 0.9585746929  1.703266898  1.778671241  2.171837753  3.261085099  3.364452937  3.513928237  3.667097995   3.90990192  3.996177396  4.066895155  4.151030611    4.2773481  4.652336361   4.71368182
0.4728576518 0.7140271773 0.7587590072 0.9585908153  1.702552436  1.779950395  2.171105614  3.260603188  3.364597623  3.513399171  3.667509917  3.910169825  3.995272278  4.067876618  4.150589987  4.278073765  4.652438719  4.713625812
