 0.3278202468  0.3733800473  0.4291468352  0.5156494205  0.5350728168  0.6048783595  0.7170612209  0.7251980579  0.7410634724  0.8238180491   2.211017172   2.250937894   2.943549506   2.944758697   3.215409137   3.242125828   3.351752594   3.372104885   3.443159623   3.489070861   3.526666493   3.603834082   3.868862639   3.950404493   4.028468585   4.141918347   4.155447804   4.175351038    4.18104739   4.203024404
 0.3290060176    0.37186221  0.4282665214  0.5164472039  0.5354866835  0.6047856178  0.7151503525  0.7258570503  0.7390792234  0.8269181062   2.216194752   2.245748618   2.943736834   2.944835837   3.213707243   3.244075861    3.34960935   3.374080059   3.444645127    3.48904427   3.524421445   3.605385118   3.870821449   3.948453128   4.028242622   4.141150993   4.157374779   4.173677246   4.182546246   4.201390039
 0.3301833552  0.3703360918  0.4273894914  0.5172386472  0.5359097266  0.6047064061  0.7132382889  0.7258149451    0.73781772  0.8300374088    2.22136959   2.240556111   2.943899545   2.944892569   3.211978053   3.245998632   3.347470055   3.376036365   3.446163631   3.489027369   3.522190682   3.606949831   3.872769044   3.946493012   4.028043345    4.14032771   4.159303104   4.172071777   4.184038751   4.199748744
 0.3313521361  0.3688018059  0.4265160292  0.5180234519  0.5363419894  0.6046406976  0.7113257531  0.7248686167  0.7374821722  0.8331751766     2.2265415   2.235360552   2.944037904   2.944928547   3.210221979   3.247893598   3.345335049   3.377973558   3.447715161   3.489019863   3.519975194   3.608527532   3.874704748   3.944524929   4.027870417   4.139441821   4.161232432   4.170541765   4.185524854    4.19810077
 0.3325122305  0.3672594652   0.425646427  0.5188013226  0.5367835101  0.6045884606  0.7094133647  0.7231360178  0.7379547126  0.8363307303   2.230162119   2.231710293   2.944152192   2.944943435   3.208439444   3.249760226    3.34320465    3.37989145    3.44929968   3.489021352   3.517776049   3.610117477   3.876627902   3.942549687   4.027723496   4.138486928   4.163162429   4.169094027   4.187004506   4.196446417
 0.3336635014  0.3657091826  0.4247809862  0.5195719683  0.5372343213  0.6045496586  0.7075016595  0.7209096521  0.7389429232  0.8395034738    2.22496099   2.236875782   2.944242699   2.944936906   3.206630884   3.251597993   3.341079162    3.38178992   3.450917085   3.489031292   3.515594427   3.611718869   3.878537864   3.940568125   4.027602236   4.137457265   4.165092767   4.167734693   4.188477665   4.194786048
 0.3348058035  0.3641510708  0.4239200175  0.5203351018  0.5376944503  0.6045242492   0.705591104  0.7184144463  0.7402219641  0.8426928781   2.219757346   2.242037781   2.944309731   2.944908643   3.204796748   3.253406388   3.338958868   3.383668909   3.452567204   3.489048934    3.51343169   3.613330855   3.880434007   3.938581114   4.027506287   4.136348074   4.166468823   4.167023126   4.189944287     4.1931201
 0.3359389824   0.362585243   0.423063843   0.521090441  0.5381639181  0.6045121844  0.7036821073  0.7157756481  0.7416666753  0.8458984705   2.214551365   2.247196102   2.944353604   2.944858338   3.202937497   3.255184912   3.336844037   3.385528424   3.454249797   3.489073225   3.511289467   3.614952525   3.882315719   3.936589554   4.027435295   4.135155942   4.165300048   4.168953196   4.191404337   4.191449104
 0.3370628733   0.361011812  0.4222127964  0.5218377085  0.5386427395  0.6045134097   0.701775031  0.7130589793  0.7432114243  0.8491198243   2.209343227    2.25235056   2.944374646   2.944785693   3.201053602   3.256933076   3.334734919    3.38736854   3.455964553   3.489102657    3.50916982   3.616582913   3.884182405   3.934594382   4.027388901   4.133879056   4.164230288   4.170882675   4.189773711   4.192857779
    0.3381773  0.3594308912  0.4213672245  0.5225766325  0.5391309226  0.6045278639   0.699870197  0.7103000517  0.7448206899  0.8523565515   2.204133112   2.257500968     2.9443732   2.944690421   3.199145549   3.258650405   3.332631748   3.389189395   3.457711088   3.489135011   3.507075491   3.618220989   3.886033485   3.932596565   4.027366743   4.132517327   4.163259601   4.172811268   4.188094725   4.194304584
