   -0.0421376151     0.4918357492     0.5708759392     0.6480228198     0.7405044434      1.180451671      1.816822064      2.098339276      2.169286852      2.373088309      2.685269145         3.008792      3.127170647      3.485611437      3.577067262
  -0.04183649934     0.4936383307     0.5707435926     0.6465748983     0.7422601211       1.18145309      1.816464078      2.097068439      2.170674123      2.371621947      2.685713855      3.008459778      3.126177308      3.485393402      3.576811901
  -0.04147569236     0.4954824147     0.5706499385     0.6451795635     0.7441057525      1.182348474      1.816202991      2.095814819      2.172136423      2.370240094      2.686222565      3.008128856      3.125173911      3.485142388      3.576520928
  -0.04105527365     0.4973682148     0.5705954366     0.6438362458     0.7460407869      1.183137331      1.816039022      2.094581828      2.173670121      2.368943726      2.686795093      3.007798888      3.124160773       3.48485848      3.576194412
  -0.04057534982     0.4992958965     0.5705804109      0.642544292     0.7480648353      1.183819229      1.815972382      2.093372633      2.175271906      2.367733761      2.687431199       3.00746953      3.123138232      3.484541784      3.575832436
  -0.04003605463      0.501265575     0.5706050506     0.6413029871     0.7501776518      1.184393795      1.816003281       2.09219018      2.176938762      2.366611061      2.688130582      3.007140434      3.122106652      3.484192423      3.575435092
  -0.03943754895     0.5032773122     0.5706694093     0.6401115735     0.7523791175      1.184860717      1.816131924      2.091037226      2.178667935      2.365576428      2.688892881      3.006811253      3.121066422      3.483810538      3.575002487
  -0.03878002074     0.5053311134     0.5707734059      0.638969269     0.7546692263      1.185219742       1.81635851      2.089916366      2.180456909        2.3646306      2.689717679      3.006481638      3.120017958      3.483396288       3.57453474
   -0.0380636851     0.5074269238     0.5709168248     0.6378752834     0.7570480722       1.18547068      1.816683233      2.088830055      2.182303384      2.363774254      2.690604497      3.006151237      3.118961703       3.48294985      3.574031981
  -0.03728878413     0.5095646238     0.5710993159     0.6368288345      0.759515838      1.185613405      1.817106283      2.087780628      2.184205252      2.363007998      2.691552801      3.005819695      3.117898125       3.48247142      3.573494352
  -0.03645558698     0.5117440243     0.5713203955     0.6358291638      0.762072785       1.18564785      1.817627842      2.086770318      2.186160587      2.362332372         2.692562      3.005486654      3.116827722      3.481961212       3.57292201
  -0.03556438972     0.5139648613     0.5715794462     0.6348755519      0.764719244      1.185574016      1.818248088       2.08580127       2.18816762      2.361747848      2.693631445      3.005151755      3.115751022      3.481419459      3.572315122
  -0.03461551529     0.5162267887     0.5718757177     0.6339673345      0.767455607      1.185391963      1.818967192      2.084875553      2.190224735      2.361254823      2.694760433       3.00481463      3.114668579      3.480846413      3.571673867
  -0.03360931344     0.5185293707     0.5722083266     0.6331039187     0.7702823189      1.185101819      1.819785319       2.08399517      2.192330453      2.360853625      2.695948204      3.004474911      3.113580982      3.480242344      3.570998439
  -0.03254616059     0.5208720726     0.5725762574        0.6322848     0.7731998712      1.184703772      1.820702628      2.083162068      2.194483426      2.360544505      2.697193946      3.004132223      3.112488846      3.479607542      3.570289041
  -0.03142645976     0.5232542494     0.5729783636      0.631509581     0.7762087946      1.184198077      1.821719269       2.08237814      2.196682426      2.360327641      2.698496794      3.003786184      3.111392821      3.478942316       3.56954589
  -0.03025064044     0.5256751324     0.5734133688     0.6307779905     0.7793096535      1.183585051      1.822835388      2.081645237      2.198926339      2.360203131      2.699855829      3.003436408      3.110293586      3.478246995      3.568769217
  -0.02901915844     0.5281338121     0.5738798698     0.6300899052     0.7825030399      1.182865074      1.824051124      2.080965164      2.201214164      2.360170998      2.701270083      3.003082502      3.109191855      3.477521928      3.567959263
  -0.02773249577     0.5306292183     0.5743763414     0.6294453725     0.7857895681       1.18203859      1.825366606      2.080339688      2.203545002      2.360231188      2.702738536      3.002724067      3.108088375      3.476767485      3.567116281
  -0.02639116047      0.533160093     0.5749011443     0.6288446355     0.7891698696      1.181106104      1.826781958      2.079770538      2.205918056      2.360383566      2.704260121      3.002360695      3.106983923      3.475984056      3.566240539
  -0.02499568645     0.5357249582     0.5754525372     0.6282881605     0.7926445883      1.180068185      1.828297297      2.079259406      2.208332628      2.360627919      2.705833721      3.001991972      3.105879314       3.47517205      3.565332316
  -0.02354663332     0.5383220723     0.5760286975     0.6277766667     0.7962143761       1.17892546      1.829912731      2.078807948      2.210788114      2.360963955      2.707458174      3.001617476      3.104775394      3.474331901      3.564391903
  -0.02204458618     0.5409493738     0.5766277512     0.6273111577     0.7998798885      1.177678619      1.831628359       2.07841778      2.213284004      2.361391303      2.709132272      3.001236778      3.103673043      3.473464063      3.563419604
  -0.02049015543      0.543604406     0.5772478209     0.6268929562     0.8036417805       1.17632841      1.833444275      2.078090483      2.215819878      2.361909512      2.710854762       3.00084944      3.102573178      3.472569011      3.562415735
  -0.01888397656     0.5462842142     0.5778870984     0.6265237396     0.8075007031      1.174875641      1.835360562      2.077827599      2.218395407      2.362518054      2.712624351      3.000455019      3.101476744      3.471647245      3.561380626
  -0.01722670993     0.5489852033      0.578543955     0.6262055781     0.8114572992      1.173321176      1.837377295      2.077630627      2.221010347      2.363216321      2.714439701      3.000053062      3.100384724      3.470699286      3.560314619
   -0.0155190405     0.5517029358     0.5792171111      0.625940973     0.8155122008      1.171665936       1.83949454      2.077501024       2.22366454       2.36400363      2.716299437      2.999643112      3.099298131      3.469725679      3.559218066
  -0.01376167765     0.5544318406     0.5799058947     0.6257328946     0.8196660253      1.169910898      1.841712354      2.077440204      2.226357913       2.36487922      2.718202145      2.999224704      3.098218011      3.468726994      3.558091336
  -0.01195535484     0.5571647825     0.5806106409     0.6255848192     0.8239193725      1.168057091      1.844030782      2.077449533      2.229090473      2.365842258      2.720146373      2.998797369       3.09714544      3.467703825      3.556934808
