0.9275660299  1.063943642   1.10203898  1.191899519  1.248174958  1.280716815  1.353508579  1.399948803  2.396308215  2.438643799  2.863032205   2.86461358  2.989836762   3.06286645  3.141869251  3.200709589  3.296017239  3.322843725   3.41053364  3.430147695  3.437578317  3.597107142  3.603648136  3.667373272  3.739436535  3.893043228   3.94309827  3.944099931  4.168151406  4.169181785
0.9278003216  1.064563196  1.102049116  1.191496297  1.248681751  1.280389758   1.35489263  1.397866725  2.395270305  2.439429551  2.862248832   2.86604272  2.992913472  3.059400006  3.136777186  3.205794062  3.292605106   3.32601992  3.408591007  3.433873759  3.435273913  3.598995865  3.604475857  3.665684235  3.738386008  3.894210824  3.943525998  3.943672501  4.168013766  4.168992814
0.9280366331  1.065183167  1.102057253  1.191090532  1.249178529  1.280055127  1.356282166  1.395782428  2.394224088  2.440200628  2.861407683  2.867404761  2.995990154  3.055891294  3.131680865   3.21088129  3.289190814  3.329184203  3.406707345  3.432991645  3.437611064  3.600906209  3.605305533  3.664053949  3.737341834   3.89530486  3.943035933  3.944266898  4.167879882  4.168810733
0.9282750104  1.065803565  1.102063321  1.190682192  1.249665304  1.279712934    1.3576772  1.393695905  2.393169749  2.440956814  2.860509202  2.868699966  2.999065711  3.052341596  3.126580765  3.215971033  3.285773941  3.332335568  3.404880738  3.430734244  3.441359319  3.602836869  3.606131889  3.662488864  3.736303829  3.896318411  3.942636879  3.944881372    4.1677498  4.168635511
 0.928515499  1.066424399  1.102067254  1.190271243  1.250142086  1.279363196  1.359077746  1.391607146  2.392107475  2.441697895  2.859553881  2.869928648  3.002139011   3.04875218  3.121477367  3.221063049  3.282354124  3.335472963  3.403108706  3.428504858   3.44511823  3.604786554  3.606948881  3.660996229  3.735271849  3.897244637  3.942335895  3.945515822  4.167623566  4.168467114
 0.928758144  1.067045681   1.10206898  1.189857652  1.250608893  1.279005928  1.360483812  1.389516146  2.391037447  2.442423654  2.858542258  2.871091161  3.005208894  3.045124299  3.116371159  3.226157099  3.278931068  3.338595286   3.40138814  3.426307112  3.448887497  3.606753984  3.607749626  3.659584167  3.734245799  3.898077076  3.942139668  3.946170137  4.167501227  4.168305507
0.9290029904  1.067667419  1.102068431  1.189441384  1.251065743  1.278641149  1.361895408  1.387422898   2.38995985  2.443133877  2.857474916  2.872187903   3.00827417  3.041459187  3.111262639  3.231252944  3.275504539  3.341701386  3.399715246  3.424145176  3.452666814  3.608526358  3.608737883  3.658261724  3.733225626   3.89880999  3.942054167  3.946844196  4.167382832  4.168150657
0.9292500826  1.068289623  1.102065534  1.189022406  1.251512659  1.278268879  1.363312539  1.385327396  2.388874866  2.443828351  2.856352481  2.873219305  3.011333628   3.03775806   3.10615231  3.236350342  3.272074371  3.344790052  3.398085479   3.42202383   3.45645587  3.609270422  3.610736979  3.657038871  3.732211332  3.899438732  3.942084275  3.947537867  4.167268428  4.168002529
0.9294994644  1.068912304   1.10206022  1.188600682  1.251949666  1.277889141  1.364735211  1.383229636  2.387782676  2.444506861   2.85517562  2.874185833  3.014386038  3.034022113  3.101040685  3.241449056   3.26864046  3.347860021  3.396493489  3.419948525  3.460254346  3.609972343  3.612749992   3.65592645  3.731202973  3.899960091  3.942233443  3.948251007  4.167158064   4.16786109
0.9297511795  1.069535471  1.102052415  1.188176176   1.25237679  1.277501958  1.366163428  1.381129615   2.38668346  2.445169196   2.85394504  2.875087985  3.017430149  3.030252521  3.095928286  3.246548844  3.265202762  3.350909967  3.394933081  3.417925426  3.464061918  3.610621981  3.614775633  3.654936011  3.730200664  3.900372569  3.942503415  3.948983465   4.16705179  4.167726304
 0.930005271  1.070159135  1.102042046  1.187748853  1.252794064  1.277107356  1.367597192  1.379027331  2.385577397  2.445815143  2.852661484  2.875926284  3.020464699  3.026450434  3.090815645  3.251649468  3.261761296  3.353938501  3.393397207  3.415961425  3.467878253  3.611208826  3.616812596  3.654079528  3.729204585  3.900676546  3.942894065  3.949735078  4.166949657  4.167598136
0.9302617815  1.070783304   1.10202904  1.187318676  1.253201519  1.276705361  1.369036504  1.376922781  2.384464667  2.446444493  2.851325728  2.876701278  3.022616982  3.023488409  3.085703301  3.256750688  3.258316135  3.356944173  3.391878013  3.414064108  3.471703012  3.611722444  3.618859549  3.653368953  3.728214989  3.900874293  3.943403376  3.950505677  4.166851715  4.167476551
0.9305207533  1.071407989  1.102013322  1.186885609  1.253599192  1.276296002  1.370481362  1.374815966  2.383345447  2.447057035  2.849938584  2.877413539  3.018753267  3.026499995  3.080591808  3.254867405  3.261852265  3.359925461   3.39036695   3.41224164  3.475535847  3.612153081   3.62091513  3.652815617  3.727232203  3.900969844  3.944027577   3.95129508  4.166758017  4.167361515
 0.930782228  1.072033199  1.101994817  1.186449614  1.253987121  1.275879311  1.371931766  1.372706886  2.382219913  2.447652561   2.84850089  2.878063656  3.014860369   3.02949816  3.075481727  3.251415282  3.266953959  3.362880777  3.388854993  3.410502562    3.4793764   3.61249239  3.622977934  3.652429502  3.726256642  3.900968739  3.944761396  3.952103101  4.166668613  4.167252993
0.9310462468  1.072658944  1.101973451  1.186010655  1.254365348  1.275455319  1.370595543  1.373387711  2.381088241  2.448230864  2.847013513  2.878652239  3.010939341  3.032481603   3.07037363  3.247959988  3.272055533   3.36580846  3.387332953   3.40885548  3.483224306  3.612734205  3.625046504  3.652218479  3.725288815  3.900877678  3.945598405  3.952929542  4.166583558  4.167150948
0.9313128504  1.073285233  1.101949145  1.185568692  1.254733914   1.27502406   1.36848194  1.374849194  2.379950606  2.448791738  2.845477344   2.87917991  3.006991209  3.035449015  3.065268104  3.244501787  3.277156745  3.368706776  3.385791905   3.40730865  3.487079185  3.612875231  3.627119317  3.652187613  3.724329339  3.900704147  3.946531399  3.953774199  4.166502905  4.167055346
 0.931582079  1.073912075  1.101921825  1.185123689  1.255092865  1.274585571  1.366366081  1.376316209   2.37880718   2.44933498  2.843893296  2.879647309  3.003016973  3.038399087  3.060165744  3.241040982  3.282257359  3.371573919  3.384223669  3.405869498  3.490940649   3.61291552  3.629194773  3.652338692  3.723378949  3.900456047  3.947552759  3.954636861  4.166426708  4.166966152
0.9318539723   1.07453948  1.101891412  1.184675606   1.25544225  1.274139888  1.364247972  1.377788749  2.377658137  2.449860386  2.842262301  2.880055085  2.999017606  3.041330504  3.055067159  3.237577909  3.287357134  3.374408004  3.382621302  3.404544141  3.494808294  3.612858627  3.631271177  3.652670077  3.722438516  3.900141383  3.948654771  3.955517308  4.166355022   4.16688333
0.9321285693  1.075167457  1.101857829  1.184224404  1.255782116  1.273687051   1.36212762  1.379266806  2.376503649  2.450367756  2.840585307  2.880403899  2.994994052  3.044241949   3.04997297  3.234112934  3.292455831  3.377207076  3.380979507  3.403336981  3.498681703  3.612711403  3.633346717  3.653176904  3.721509061     3.899768  3.949829886  3.956415314  4.166287902  4.166806846
0.9324059087  1.075796014  1.101820997  1.183770043  1.256112517    1.2732271  1.360005033  1.380750373  2.375343885   2.45085689  2.838863278  2.880694423   2.99094723  3.044883812  3.047132106  3.230646452  3.297553212  3.379294887  3.379969102   3.40225046  3.502560442  3.612483486  3.635419445  3.653851604  3.720591783    3.8993434  3.951070901  3.957330647  4.166225405  4.166736663
0.9326860284  1.076425161  1.101780837  1.183312485  1.256433506  1.272760078  1.357880221  1.382239439  2.374179015  2.451327591  2.837097185  2.880927335   2.98687803  3.039800332  3.049999659  3.227178877  3.302649036  3.377565994   3.38269198  3.401285014  3.506444058  3.612186584  3.637487251  3.654684612  3.719688078  3.898874623  3.952371085  3.958263069  4.166167587  4.166672749
0.9329689658  1.077054906   1.10173727  1.182851689  1.256745138  1.272286029  1.355753194  1.383733994  2.373009208  2.451779664  2.835288011  2.881103321  2.982787316  3.034723189  3.052843289  3.223710648  3.307743065  3.375793183  3.385373534  3.400439233  3.510332077  3.611833715   3.63954783  3.655665134  3.718799573  3.898368176  3.953724243  3.959212334  4.166114506  4.166615067
0.9332547579  1.077685258  1.101690216  1.182387614  1.257047471  1.271804998  1.353623966  1.385234027  2.371834631  2.452212917   2.83343674  2.881223074  2.978675923  3.029653058  3.055661682  3.220242216  3.312835058   3.37397831  3.388011527  3.399710158  3.514223998  3.611438492  3.641598644  3.656781857  3.717928158   3.89783001  3.955124743  3.960178195  4.166066219  4.166563583
0.9335434407  1.078316224  1.101639595   1.18192022  1.257340564  1.271317032  1.351492551  1.386739525   2.37065545  2.452627159  2.831544364  2.881287291  2.974544661  3.024590625  3.058453522  3.216774047  3.317924775  3.372124356  3.390603657  3.399093672  3.518119295  3.611014552  3.643636884  3.658023526  3.717076031  3.897265521  3.956567513  3.961160395  4.166022787  4.166518264
  0.93383505  1.078947814  1.101585326  1.181449466  1.257624477  1.270822179  1.349358965  1.388250475   2.36947183  2.453022202  2.829611871  2.881296675  2.970394315   3.01953659  3.061217499  3.213306618  3.323011975  3.370235034  3.393147571  3.398584895  3.522017406   3.61057514  3.645659417  3.659379351  3.716245747  3.896679581  3.958048014  3.962158675  4.165984267  4.166479074
0.9341296209  1.079580035  1.101527328   1.18097531  1.257899274  1.270320491  1.347223225  1.389766864  2.368283936  2.453397861  2.827640246  2.881251932  2.966225645  3.014491667    3.0639523  3.209840414  3.328096417  3.368314444  3.395640871  3.398178532  3.525917728  3.610132844  3.647662726  3.660839275  3.715440271  3.896076564  3.959562205  3.963172771  4.165950721   4.16644598
0.9344271876  1.080212895   1.10146552  1.180497712  1.258165017  1.269812018  1.345085352  1.391288677  2.367091931  2.453753953  2.825630472   2.88115377  2.962039386  3.009456581   3.06665662  3.206375927  3.333177858  3.366366796  3.397869158  3.398081123  3.529819613  3.609699458   3.64964285  3.662394106  3.714663049    3.8954604  3.961106501  3.964202414  4.165922208  4.166418949
 0.934727784  1.080846403  1.101399819  1.180016629  1.258421772  1.269296812  1.342945366    1.3928159  2.365895976  2.454090297   2.82358352  2.881002902  2.957836251  3.004432072  3.069329152  3.202913651  3.338256055  3.364396209   3.39765142  3.400465871  3.533722354  3.609285942  3.651595298  3.664035561  3.713918078  3.894834609  3.962677728  3.965247333   4.16589879  4.166397946
0.9350314432  1.081480564  1.101330144  1.179532018  1.258669607  1.268774928  1.340803291  1.394348517  2.364696232  2.454406719  2.821500353  2.880800039  2.953616934  2.999418888  3.071968597  3.199454083  3.343330761  3.362406585  3.397520168  3.402792651  3.537625173  3.608902435  3.653514973  3.665756243  3.713209996  3.894202354  3.964273082  3.966307252   4.16588053   4.16638294
0.9353381977  1.082115387  1.101256411  1.179043839  1.258908588  1.268246421  1.338659152   1.39588651   2.36349286  2.454703044  2.819381919  2.880545898  2.949382107  2.994417794  3.074573657  3.195997719  3.348401729  3.360401532  3.397470537  3.405059012  3.541527205  3.608558312  3.655396075  3.667549589   3.71254417  3.893566475  3.965890082  3.967381891  4.165867489  4.166373898
0.9356480794  1.082750878  1.101178539  1.178552048  1.259138786  1.267711348  1.336512978  1.397429865  2.362286017  2.454979101  2.817229151  2.880241193  2.945132428  2.989429559  3.077143038  3.192545055  3.353468707  3.358384331  3.397497981  3.407262529  3.545427476  3.608262269  3.657232008  3.669409789  3.711926788   3.89292953  3.967526536   3.96847097  4.165859732  4.166370788
0.9359611193  1.083387045  1.101096445  1.178056603  1.259360272  1.267169764  1.334364797  1.398978563  2.361075861  2.455234726  2.815042963   2.87988664  2.940868537  2.984454967  3.079675453  3.189096586  3.356357937  3.358531441  3.397598279   3.40940083  3.549324876  3.608022408  3.659015289  3.671331708  3.711364951  3.892293831  3.969180508  3.969574203  4.165857323  4.166373578
0.9362773479  1.084023894  1.101010045  1.177557461  1.259573116  1.266621729  1.332214644  1.400532586   2.35986255  2.455469754  2.812824248  2.879482954  2.936591064  2.979494806  3.082169618  3.185652799  3.354324983  3.363589669  3.397767525  3.411471616  3.553218114  3.607846337  3.660737477  3.673310801  3.710866743  3.891661474  3.970691302  3.970850281  4.165860326  4.166382237
 0.936596795  1.084661431  1.100919255  1.177054579  1.259777392  1.266067302  1.330062551  1.402091917  2.358646237  2.455684027  2.810573876  2.879030852   2.93230063  2.974549872  3.084624256  3.182214179   3.35228781  3.368643122  3.398002111  3.413472695  3.557105671  3.607741278  3.662389138  3.675343037  3.710441267  3.891034365  3.971821979  3.972534336  4.165868807  4.166396734
0.9369194898  1.085299663  1.100823992  1.176547914  1.259973175  1.265506541  1.327908558  1.403656536  2.357427078  2.455877389   2.80829269  2.878531046  2.927997847  2.969620967  3.087038096  3.178781207  3.350248487  3.373691519  3.398298701  3.415402003  3.560985722  3.607714183  3.663959872  3.677424828  3.710098612  3.890414247  3.972965942  3.974231323  4.165882832  4.166417039
0.9372454607  1.085938595  1.100724172  1.176037423  1.260160538  1.264939508  1.325752705  1.405226425  2.356205225  2.456049691  2.805981504  2.877984252  2.923683329  2.964708895  3.089409875  3.175354355  3.348208846  3.378734561  3.398654203  3.417257643   3.56485603  3.607771872  3.665438443  3.679552969  3.709849728   3.88980272  3.974122898  3.975940043  4.165902469  4.166443122
0.9375747352  1.086578234  1.100619712  1.175523063  1.260339558  1.264366261  1.323595035  1.406801564  2.354980831  2.456200785  2.803641102  2.877391179  2.919357687  2.959814461  3.091738336   3.17193409  3.346170502  3.383771923  3.399065747  3.419037921  3.568713799  3.607921214  3.666813041  3.681724584  3.709706162  3.889201256  3.975292552  3.977659428  4.165927785  4.166474954
0.9379073405  1.087218584  1.100510527  1.175004791  1.260510312  1.263786862  1.321435596  1.408381932  2.353754046   2.45633053  2.801272233  2.876752537   2.91502154   2.95493847  3.094022234  3.168520869  3.344134885  3.388803237  3.399530655  3.420741385  3.572555451  3.608169358  3.668071719  3.683937079  3.709679615  3.888611224  3.976474608  3.979388525  4.165958849  4.166512507
0.9382433027  1.087859651  1.100396532  1.174482563  1.260672878   1.26320137  1.319274437   1.40996751   2.35252502  2.456438789  2.798875612  2.876069034  2.910675515  2.950081722  3.096260332  3.165115145   3.34210326  3.393828065  3.400046428  3.422366885  3.576376302  3.608524076  3.669203007  3.686188101  3.709781336  3.888033893  3.977668768  3.981126483   4.16599573  4.166555753
0.9385826474   1.08850144  1.100277644  1.173956336  1.260827334  1.262609844  1.317111615  1.411558278  2.351293902  2.456525429  2.796451912  2.875341375  2.906320256  2.945245011  3.098451405   3.16171736  3.340076744  3.398845849  3.400610717  3.423913646  3.580170077  3.608994258  3.670196686  3.688475506   3.71002134  3.887470454  3.978874735   3.98287254  4.166038499  4.166604664
0.9389253993  1.089143955  1.100153778  1.173426068  1.260973759  1.262012344  1.314947186  1.413154213  2.350060839  2.456590324  2.794001765  2.874570262  2.901956422  2.940429124  3.100594238  3.158327949  3.338056331  3.401221316  3.403855798  3.425381399  3.583928164  3.609590653  3.671044626   3.69079733  3.710407573  3.886922025  3.980092208  3.984626011  4.166087227  4.166659214
0.9392715826  1.089787202   1.10002485  1.172891715  1.261112234  1.261408927  1.312781215  1.414755295  2.348825977  2.456633352  2.791525761  2.873756394  2.897584701  2.935634833  3.102687633  3.154947338  3.336042902  3.401876136   3.40885665  3.426770649  3.587638496     3.610327  3.671741565  3.693151764  3.710945133  3.886389663  3.981320889   3.98638628  4.166141985  4.166719377
0.9396212205  1.090431183  1.099890776  1.172353235  1.260799648   1.26124284   1.31061377  1.416361501  2.347589463  2.456654397  2.789024441  2.872900467  2.893205807  2.930862898  3.104730406  3.151575945   3.33403724  3.402573203  3.413846026  3.428083328  3.591283888  3.611221694  3.672285664  3.695537133  3.711635711   3.88587437  3.982560476  3.988152795  4.166202848  4.166785127
0.9399743355  1.091075903   1.09975147  1.171810584  1.260184561  1.261365657  1.308444925  1.417972812   2.34635144  2.456653348  2.786498295  2.872003173   2.88882049  2.926114061  3.106721388  3.148214179  3.332040045  3.403310638  3.418818381  3.429324859  3.594839733  3.612300089  3.672678707  3.697951878  3.712477393  3.885377104  3.983810669  3.989925054  4.166269888  4.166856441
