0.7687269597 0.7687279493 0.9019979559 0.9019990952  1.047811578  1.047812897  1.114509402  1.114509646  1.848250537  1.848251919  2.368214157  2.368222613  2.724117155  2.724117884   2.92694012  2.926941958  3.035862866  3.035864383    3.2067552  3.206758206  3.286745054  3.286745532  3.322991464  3.322991733  3.479667026  3.479667633  3.654451729  3.654452614  3.721341939  3.721343841
0.7685263357 0.7689305308 0.9014750533 0.9025233191  1.047233065  1.048387111  1.114041504  1.114966017  1.846841486  1.849656426  2.364298576  2.372100624  2.723358045  2.724851567  2.922482013  2.931389638  3.031704348  3.040025895  3.205053536  3.208414796  3.284516132  3.288977055  3.322730057   3.32336526  3.479410756  3.479912952  3.654236218  3.654680695   3.72074199  3.721960047
0.7683271399 0.7691355985 0.9009528889 0.9030494469  1.046649568  1.048957711  1.113561918  1.115411022   1.84542731   1.85105697  2.360342352  2.375944119  2.722572383  2.725560988   2.91801339  2.935826944  3.027548613  3.044190593  3.203307328  3.210025763  3.282296915  3.291202852  3.322591858  3.323841076  3.479143877  3.480147003  3.654033098   3.65492153  3.720157419  3.722593376
0.7681298307 0.7693426934 0.9004320179  0.903576923  1.046061719  1.049524065  1.113070733  1.115844579  1.844008807  1.852452754  2.356350836  2.379747683  2.721759811  2.726246617  2.913535964  2.940252057  3.023396947   3.04835713  3.201520059  3.211587568  3.280093932  3.293412754  3.322589593  3.324410197  3.478867358  3.480368891  3.653843077  3.655174429  3.719589237  3.723242786
0.7679343724 0.7695518498 0.8999124261 0.9041057604  1.045469493  1.050086199  1.112567912  1.116266731  1.842586088  1.853843667  2.352325139  2.383510104   2.72091965  2.726909329  2.909050502  2.944664036  3.019249859   3.05252489  3.199693643  3.213098234  3.277912581  3.295595417  3.322737232  3.325064739  3.478581893   3.48057805  3.653666428  3.655439152  3.719037498  3.723908172
0.7677407292 0.7697631014 0.8993940991 0.9046359719  1.044872865  1.050644141  1.112053424  1.116677522  1.841159263  1.855229604  2.348266347   2.38723015   2.72005126  2.727550031  2.904557741  2.949061896  3.015107844  3.056693236   3.19782991  3.214555891  3.275757517  3.297738237  3.323049927  3.325797647  3.478288198   3.48077394  3.653503424  3.655715468  3.718502243  3.724589421
0.7675488649 0.7699764822 0.8988770225 0.9051675701  1.044271809  1.051197918  1.111527239  1.117076997   1.83972844  1.856610455  2.344175528  2.390906574  2.719154042  2.728169663  2.900058389  2.953444611   3.01097138  3.060861498  3.195930599  3.215958841  3.273632775  3.299827844   3.32354346  3.326602581  3.477987009  3.480956051  3.653354338  3.656003157  3.717983504  3.725286406
0.7673587432 0.7701920253 0.8983611814 0.9057005672  1.043666301  1.051747556  1.110989327  1.117465202  1.838293731  1.857986113  2.340053727  2.394538107  2.718227442  2.728769197   2.89555313  2.957811104  3.006840931  3.065028979  3.193997356  3.217305615  3.271541863   3.30185112  3.324233169  3.327473814  3.477679089  3.481123902  3.653219443  3.656302014  3.717481304  3.725998994
0.7671703274 0.7704097637 0.8978465611 0.9062349754  1.043056315  1.052293084  1.110439661  1.117842187  1.836855244  1.859356472  2.335901968  2.398123465  2.717270947  2.729349634  2.891042624  2.962160248  3.002716948  3.069194944  3.192031734  3.218595049   3.26948785   3.30379681  3.325132275  3.328406151  3.477365219  3.481277043  3.653099009  3.656611844  3.716995655  3.726727038
0.7669835811 0.7706297301 0.8973331464 0.9067708064  1.042441828  1.052834529  1.109878216  1.118208002  1.835413091  1.860721425  2.331721256  2.401661347  2.716284088  2.729912002  2.886527507  2.966490862   2.99859987  3.073358623  3.190035195   3.21982635  3.267473421  3.305657584  3.326249753  3.329394858  3.477046204  3.481415055  3.652993302  3.656932467  3.716526564  3.727470383
